timestamp,equipment_id,temperature,arc_voltage,current,pressure,slag_height,vibration
2024-06-04 07:00:00,LF-002,1483.06,250.87,37621.97,0.48,14.88,1.72
2024-06-04 07:15:00,LF-002,1558.22,348.8,36151.46,0.46,14.19,1.73
2024-06-04 07:30:00,LF-002,1557.9,244.27,32496.31,0.58,18.01,1.82
2024-06-04 07:45:00,LF-002,1636.29,236.43,37129.02,0.4,13.82,1.71
2024-06-04 08:00:00,LF-002,1634.3,263.32,33527.4,0.45,28.93,2.79
2024-06-04 08:15:00,LF-002,1507.7,254.92,34134.57,0.51,16.29,2.05
2024-06-04 08:30:00,LF-002,1642.52,264.94,32652.31,0.49,2.55,2.23
2024-06-04 08:45:00,LF-002,1610.18,250.42,31617.26,0.51,9.92,1.85
2024-06-04 09:00:00,LF-002,1613.37,251.11,33706.05,0.46,14.76,2.85
2024-06-04 09:15:00,LF-002,1602.39,261.65,34133.12,0.58,16.09,3.01
2024-06-04 09:30:00,LF-002,1543.48,262.54,30010.56,0.54,13.25,1.92
2024-06-04 09:45:00,LF-002,1552.76,236.01,37364.28,0.61,6.0,1.7
2024-06-04 10:00:00,LF-002,1582.27,260.95,35421.96,0.5,11.42,1.18
2024-06-04 10:15:00,LF-002,1664.76,225.94,40494.56,0.57,16.51,0.62
2024-06-04 10:30:00,LF-002,1640.24,233.0,35136.49,0.49,14.59,2.07
2024-06-04 10:45:00,LF-002,1585.29,239.83,38940.55,0.56,12.47,1.68
2024-06-04 11:00:00,LF-002,1560.62,316.94,33810.0,0.57,14.7,1.99
2024-06-04 11:15:00,LF-002,1630.03,243.45,36114.38,0.55,14.84,1.92
2024-06-04 11:30:00,LF-002,1597.46,234.44,34229.97,0.58,16.19,1.83
2024-06-04 11:45:00,LF-002,1470.93,249.83,22015.24,0.68,16.86,2.15
2024-06-04 12:00:00,LF-002,1440.49,257.79,35909.73,0.39,14.16,1.96
2024-06-04 12:15:00,LF-002,1513.13,237.31,35647.51,0.42,14.46,1.67
2024-06-04 12:30:00,LF-002,1608.15,254.62,37912.88,0.4,17.98,2.08
2024-06-04 12:45:00,LF-002,1590.25,245.33,37220.95,0.46,17.14,1.47
2024-06-04 13:00:00,LF-002,1613.6,212.74,38993.28,0.49,13.43,1.46
2024-06-04 13:15:00,LF-002,1841.66,242.72,44563.08,0.45,17.03,1.4
2024-06-04 13:30:00,LF-002,1600.4,267.65,28925.28,0.43,16.64,1.69
2024-06-04 13:45:00,LF-002,1596.31,259.94,33500.01,0.59,14.86,2.06
2024-06-04 14:00:00,LF-002,1547.23,248.91,34985.83,0.5,12.44,1.77
2024-06-04 14:15:00,LF-002,1637.35,233.4,32562.25,0.59,13.05,1.64
2024-06-04 14:30:00,LF-002,1673.35,262.69,35061.29,0.54,12.96,1.68
2024-06-04 14:45:00,LF-002,1585.03,235.44,35035.66,0.4,15.19,2.03
2024-06-04 15:00:00,LF-002,1728.46,242.62,38476.97,0.54,17.51,1.9
2024-06-04 15:15:00,LF-002,1629.48,240.46,35479.19,0.55,13.25,1.16
2024-06-04 15:30:00,LF-002,1488.78,245.34,37469.12,0.48,23.12,1.29
2024-06-04 15:45:00,LF-002,1572.83,231.76,37749.03,0.54,10.86,2.36
2024-06-04 16:00:00,LF-002,1576.27,221.24,31764.36,0.53,8.89,1.7
2024-06-04 16:15:00,LF-002,1627.3,259.56,32878.54,0.46,15.5,1.44
2024-06-04 16:30:00,LF-002,1570.5,226.25,35241.61,0.51,13.72,2.73
2024-06-04 16:45:00,LF-002,1656.57,257.41,34651.07,0.44,13.36,2.46
2024-06-04 17:00:00,LF-002,1516.07,229.3,33987.71,0.52,19.81,2.19
2024-06-04 17:15:00,LF-002,1651.04,262.08,37557.01,0.56,14.75,2.17
2024-06-04 17:30:00,LF-002,1726.97,246.72,36931.73,0.44,16.82,2.22
2024-06-04 17:45:00,LF-002,1638.35,226.95,37254.58,0.49,16.83,1.88
2024-06-04 18:00:00,LF-002,1594.57,235.07,33653.95,0.54,15.39,1.6
2024-06-04 18:15:00,LF-002,1499.73,245.67,34005.12,0.48,16.95,1.5
2024-06-04 18:30:00,LF-002,1687.21,239.52,35506.46,0.57,15.24,1.84
2024-06-04 18:45:00,LF-002,1640.91,276.38,32557.03,0.54,17.9,2.28
2024-06-04 19:00:00,LF-002,1651.9,237.9,34884.08,0.41,16.6,1.65
2024-06-04 19:15:00,LF-002,1489.59,261.83,34396.67,0.5,11.85,1.8
2024-06-04 19:30:00,LF-002,1535.23,260.7,36501.91,0.47,13.62,1.43
2024-06-04 19:45:00,LF-002,1661.02,264.81,33494.47,0.47,16.32,2.91
2024-06-04 20:00:00,LF-002,1588.15,252.74,37665.91,0.46,14.22,1.33
2024-06-04 20:15:00,LF-002,1590.18,252.35,34980.59,0.45,17.75,1.74
2024-06-04 20:30:00,LF-002,1609.41,265.25,34489.75,0.55,16.96,1.76
2024-06-04 20:45:00,LF-002,1523.0,245.26,36553.85,0.51,15.34,0.93
2024-06-04 21:00:00,LF-002,1566.89,251.95,32485.9,0.42,16.65,2.07
2024-06-04 21:15:00,LF-002,1542.01,252.38,37041.58,0.46,13.86,0.22
2024-06-04 21:30:00,LF-002,1629.23,241.66,34781.54,0.44,13.47,1.06
2024-06-04 21:45:00,LF-002,1722.52,240.88,35715.74,0.45,12.19,1.61
2024-06-04 22:00:00,LF-002,1527.54,257.34,33714.16,0.53,14.19,2.12
2024-06-04 22:15:00,LF-002,1715.57,273.02,35621.94,0.48,18.17,1.82
2024-06-04 22:30:00,LF-002,1544.43,252.4,36509.39,0.57,17.1,2.18
2024-06-04 22:45:00,LF-002,1604.03,266.55,33605.41,0.56,16.64,2.03
2024-06-04 23:00:00,LF-002,1566.77,266.82,38387.68,0.55,17.13,1.37
2024-06-04 23:15:00,LF-002,1614.82,296.14,33598.77,0.57,16.58,2.05
2024-06-04 23:30:00,LF-002,1484.75,256.54,32062.01,0.54,14.49,1.4
2024-06-04 23:45:00,LF-002,1644.16,255.66,35345.72,0.51,14.19,2.86
2024-06-05 00:00:00,LF-002,1696.27,231.07,36107.74,0.49,15.84,1.77
2024-06-05 00:15:00,LF-002,1534.61,173.65,35230.58,0.52,15.73,1.35
2024-06-05 00:30:00,LF-002,1648.37,219.58,34478.54,0.51,13.64,2.01
2024-06-05 00:45:00,LF-002,1603.02,243.99,36477.64,0.44,17.22,2.69
2024-06-05 01:00:00,LF-002,1563.31,257.81,34322.63,0.48,14.63,2.25
2024-06-05 01:15:00,LF-002,1464.65,229.78,38741.68,0.55,15.16,2.55
2024-06-05 01:30:00,LF-002,1534.27,275.32,39435.09,0.59,14.64,1.87
2024-06-05 01:45:00,LF-002,1587.35,244.75,35288.55,0.45,15.48,1.11
2024-06-05 02:00:00,LF-002,1542.32,240.64,38114.24,0.61,15.86,2.26
2024-06-05 02:15:00,LF-002,1660.34,263.84,34881.14,0.63,11.5,1.99
2024-06-05 02:30:00,LF-002,1568.16,224.65,35059.95,0.45,15.19,1.52
2024-06-05 02:45:00,LF-002,1789.58,196.18,34079.45,0.69,17.67,1.56
2024-06-05 03:00:00,LF-002,1518.85,264.27,37523.62,0.56,9.47,1.56
2024-06-05 03:15:00,LF-002,1630.81,269.89,32922.97,0.46,15.13,2.09
2024-06-05 03:30:00,LF-002,1604.58,267.01,34604.49,0.47,14.1,2.58
2024-06-05 03:45:00,LF-002,1685.93,228.76,35556.95,0.58,12.14,1.61
2024-06-05 04:00:00,LF-002,1572.79,239.73,34132.32,0.49,12.84,2.15
2024-06-05 04:15:00,LF-002,1558.24,245.31,34936.06,0.52,13.62,1.44
2024-06-05 04:30:00,LF-002,1674.11,264.01,33402.08,0.4,13.41,2.55
2024-06-05 04:45:00,LF-002,1527.99,244.1,34731.52,0.45,16.23,1.21
2024-06-05 05:00:00,LF-002,1508.11,283.53,32605.22,0.49,15.39,2.59
2024-06-05 05:15:00,LF-002,1492.72,245.92,35678.07,0.49,14.1,2.05
2024-06-05 05:30:00,LF-002,1693.95,254.89,38070.21,0.5,15.94,2.33
2024-06-05 05:45:00,LF-002,1479.15,226.49,32781.06,0.49,15.23,2.22
2024-06-05 06:00:00,LF-002,1822.21,260.19,36853.83,0.52,19.06,1.92
2024-06-05 06:15:00,LF-002,1538.93,239.32,34363.69,0.55,14.88,2.24
2024-06-05 06:30:00,LF-002,1556.83,261.14,35741.77,0.57,14.18,1.97
2024-06-05 06:45:00,LF-002,1525.24,271.15,33651.42,0.47,15.17,2.26
2024-06-05 07:00:00,LF-002,1923.07,239.38,33686.05,0.6,15.76,2.03
2024-06-05 07:15:00,LF-002,1597.57,241.39,35255.61,0.41,15.83,2.42
2024-06-05 07:30:00,LF-002,1632.45,261.93,33218.56,0.45,15.02,2.07
2024-06-05 07:45:00,LF-002,1530.87,259.04,35009.08,0.56,12.49,1.98
2024-06-05 08:00:00,LF-002,1631.04,251.48,36925.41,0.47,18.23,1.74
2024-06-05 08:15:00,LF-002,1676.0,325.13,31153.54,0.46,15.39,2.58
2024-06-05 08:30:00,LF-002,1396.7,246.87,35071.77,0.49,13.27,1.58
2024-06-05 08:45:00,LF-002,1558.5,262.05,34037.84,0.48,16.79,2.31
2024-06-05 09:00:00,LF-002,1621.02,261.55,47262.5,0.47,11.68,2.24
2024-06-05 09:15:00,LF-002,1508.67,259.57,27556.51,0.49,14.79,3.93
2024-06-05 09:30:00,LF-002,1574.45,253.82,26718.71,0.47,12.59,2.22
2024-06-05 09:45:00,LF-002,1579.16,219.02,34874.49,0.46,18.15,1.31
2024-06-05 10:00:00,LF-002,1557.66,261.58,37461.22,0.55,17.6,2.14
2024-06-05 10:15:00,LF-002,1601.07,256.12,35365.06,0.51,13.53,1.57
2024-06-05 10:30:00,LF-002,1614.05,246.23,33230.95,0.28,15.56,2.67
2024-06-05 10:45:00,LF-002,1525.6,245.64,34629.22,0.44,13.37,2.35
2024-06-05 11:00:00,LF-002,1551.84,238.13,26668.2,0.5,15.44,1.79
2024-06-05 11:15:00,LF-002,1569.68,241.32,35335.32,0.53,14.67,1.86
2024-06-05 11:30:00,LF-002,1607.41,254.3,38162.7,0.48,15.17,1.54
2024-06-05 11:45:00,LF-002,1555.33,269.14,35882.3,0.57,13.46,2.26
2024-06-05 12:00:00,LF-002,1563.08,252.93,35761.8,0.55,14.05,2.06
2024-06-05 12:15:00,LF-002,1213.82,247.05,35914.42,0.49,14.39,2.1
2024-06-05 12:30:00,LF-002,1579.3,247.55,31002.62,0.44,14.88,2.05
2024-06-05 12:45:00,LF-002,1529.47,241.7,35675.02,0.58,15.39,1.88
2024-06-05 13:00:00,LF-002,1770.53,252.78,34419.43,0.49,12.27,1.72
2024-06-05 13:15:00,LF-002,1586.91,234.52,37122.49,0.55,12.5,1.55
2024-06-05 13:30:00,LF-002,1634.21,250.04,35669.78,0.49,11.63,2.69
2024-06-05 13:45:00,LF-002,1609.16,239.18,34811.46,0.45,16.99,1.64
2024-06-05 14:00:00,LF-002,1463.28,255.42,35296.84,0.22,16.3,2.32
2024-06-05 14:15:00,LF-002,1558.63,275.73,36148.93,0.51,12.05,1.99
2024-06-05 14:30:00,LF-002,1461.12,189.34,31755.75,0.52,12.39,2.53
2024-06-05 14:45:00,LF-002,1498.11,253.81,35494.18,0.48,12.77,1.45
2024-06-05 15:00:00,LF-002,1541.79,228.89,35480.43,0.48,13.47,2.19
2024-06-05 15:15:00,LF-002,1613.07,263.47,33776.39,0.5,12.54,1.92
2024-06-05 15:30:00,LF-002,1403.97,263.86,36052.9,0.63,18.22,1.42
2024-06-05 15:45:00,LF-002,1521.21,232.56,33496.51,0.54,12.14,2.56
2024-06-05 16:00:00,LF-002,1708.97,243.2,24578.73,0.47,13.94,1.8
2024-06-05 16:15:00,LF-002,1499.4,324.87,36043.36,0.45,11.14,1.92
2024-06-05 16:30:00,LF-002,1531.05,262.88,36260.0,0.49,13.42,2.11
2024-06-05 16:45:00,LF-002,1614.46,261.91,36370.31,0.53,17.07,2.12
2024-06-05 17:00:00,LF-002,1649.3,274.97,34807.09,0.53,13.98,2.37
2024-06-05 17:15:00,LF-002,1566.83,246.18,36198.97,0.53,13.62,1.84
2024-06-05 17:30:00,LF-002,1609.21,264.12,36181.91,0.51,13.23,1.58
2024-06-05 17:45:00,LF-002,1466.47,258.7,36105.87,0.48,11.72,1.96
2024-06-05 18:00:00,LF-002,1643.01,262.84,36053.4,0.51,12.89,2.03
2024-06-05 18:15:00,LF-002,1591.32,256.84,36895.62,0.52,16.85,2.25
2024-06-05 18:30:00,LF-002,1373.77,249.37,35497.06,0.24,15.06,1.62
2024-06-05 18:45:00,LF-002,1580.31,252.98,38084.69,0.46,13.17,1.1
2024-06-05 19:00:00,LF-002,1536.09,268.02,35270.26,0.56,12.58,1.9
2024-06-05 19:15:00,LF-002,1536.41,241.47,35305.18,0.44,12.63,2.14
2024-06-05 19:30:00,LF-002,1647.95,248.62,32534.59,0.55,19.78,1.38
2024-06-05 19:45:00,LF-002,1604.59,253.64,36235.11,0.5,17.12,1.9
2024-06-05 20:00:00,LF-002,1580.54,269.1,35153.44,0.46,15.71,2.53
2024-06-05 20:15:00,LF-002,1569.93,307.7,36717.49,0.49,5.33,1.5
2024-06-05 20:30:00,LF-002,1673.74,240.3,33395.78,0.55,18.25,4.35
2024-06-05 20:45:00,LF-002,1489.9,233.73,33050.78,0.54,27.03,1.82
2024-06-05 21:00:00,LF-002,1543.2,190.94,33502.91,0.5,14.66,2.02
2024-06-05 21:15:00,LF-002,1540.18,249.65,33770.93,0.53,14.72,2.26
2024-06-05 21:30:00,LF-002,1650.71,256.22,32831.44,0.5,17.86,2.17
2024-06-05 21:45:00,LF-002,1590.8,268.23,34020.96,0.62,11.4,2.65
2024-06-05 22:00:00,LF-002,1519.29,241.14,36504.45,0.39,11.13,2.05
2024-06-05 22:15:00,LF-002,1652.32,249.62,35618.04,0.53,15.21,2.35
2024-06-05 22:30:00,LF-002,1663.25,243.51,38475.25,0.57,16.48,2.01
2024-06-05 22:45:00,LF-002,1550.66,254.5,37162.26,0.46,13.7,2.52
2024-06-05 23:00:00,LF-002,1611.36,241.2,35025.74,0.6,15.19,1.81
2024-06-05 23:15:00,LF-002,1666.41,259.08,37199.04,0.63,16.49,1.84
2024-06-05 23:30:00,LF-002,1664.77,266.38,34983.43,0.5,12.33,2.16
2024-06-05 23:45:00,LF-002,1579.73,250.41,39760.18,0.45,15.55,1.58
2024-06-06 00:00:00,LF-002,1485.91,259.95,33535.85,0.44,15.01,2.15
2024-06-06 00:15:00,LF-002,1650.27,236.89,30794.94,0.5,12.45,1.41
2024-06-06 00:30:00,LF-002,1492.72,234.37,37289.08,0.53,12.61,1.88
2024-06-06 00:45:00,LF-002,1779.6,237.25,33675.0,0.4,9.26,2.28
2024-06-06 01:00:00,LF-002,1552.02,233.68,35334.5,0.21,2.98,2.05
2024-06-06 01:15:00,LF-002,1622.96,259.3,32980.34,0.51,19.1,1.5
2024-06-06 01:30:00,LF-002,1619.75,229.67,22610.89,0.52,19.85,1.73
2024-06-06 01:45:00,LF-002,1568.77,264.2,31988.28,0.49,12.25,1.85
2024-06-06 02:00:00,LF-002,1557.44,247.83,35649.03,0.73,14.81,1.85
2024-06-06 02:15:00,LF-002,1633.86,246.05,33615.87,0.54,14.04,1.51
2024-06-06 02:30:00,LF-002,1689.3,261.78,33995.7,0.39,14.69,1.64
2024-06-06 02:45:00,LF-002,1570.49,263.57,35976.64,0.56,16.33,1.01
2024-06-06 03:00:00,LF-002,1599.91,253.66,35840.79,0.55,14.29,1.99
2024-06-06 03:15:00,LF-002,1664.21,247.94,37038.91,0.48,14.18,3.04
2024-06-06 03:30:00,LF-002,1464.44,244.03,36377.87,0.49,17.43,1.55
2024-06-06 03:45:00,LF-002,1578.69,250.97,38268.51,0.45,14.64,2.09
2024-06-06 04:00:00,LF-002,1582.07,277.69,29815.07,0.53,17.22,2.46
2024-06-06 04:15:00,LF-002,1625.18,264.02,33270.94,0.49,14.79,2.71
2024-06-06 04:30:00,LF-002,1629.12,244.41,31070.74,0.54,15.19,1.72
2024-06-06 04:45:00,LF-002,1610.62,258.45,35764.4,0.53,16.69,1.38
2024-06-06 05:00:00,LF-002,1543.99,233.49,34558.61,0.51,19.87,2.07
2024-06-06 05:15:00,LF-002,1662.5,273.75,35131.32,0.43,17.63,2.33
2024-06-06 05:30:00,LF-002,1763.04,251.02,35410.78,0.53,14.72,1.75
2024-06-06 05:45:00,LF-002,1458.79,354.7,27768.96,0.43,17.14,2.91
2024-06-06 06:00:00,LF-002,1535.03,262.35,34316.63,0.56,12.18,1.96
2024-06-06 06:15:00,LF-002,1607.02,264.75,35832.2,0.45,13.69,1.92
2024-06-06 06:30:00,LF-002,1728.55,247.63,33609.74,0.49,12.62,1.94
2024-06-06 06:45:00,LF-002,1377.41,243.82,35441.26,0.46,15.16,1.71
2024-06-06 07:00:00,LF-002,1570.46,277.76,34814.55,0.67,14.53,2.26
2024-06-06 07:15:00,LF-002,1649.69,258.46,35034.22,0.55,15.76,-0.11
2024-06-06 07:30:00,LF-002,1643.68,319.33,34758.95,0.61,14.41,2.08
2024-06-06 07:45:00,LF-002,1663.68,229.33,35993.09,0.49,4.96,2.34
2024-06-06 08:00:00,LF-002,1438.66,242.39,35458.93,0.55,15.33,1.99
2024-06-06 08:15:00,LF-002,1574.2,287.6,37033.89,0.52,15.32,2.01
2024-06-06 08:30:00,LF-002,1495.54,241.43,32658.77,0.53,12.48,2.21
2024-06-06 08:45:00,LF-002,1547.75,214.62,37142.19,0.58,16.46,0.93
2024-06-06 09:00:00,LF-002,1743.32,244.93,36341.76,0.54,12.57,1.68
2024-06-06 09:15:00,LF-002,1619.94,166.36,35356.09,0.55,17.2,1.88
2024-06-06 09:30:00,LF-002,1579.32,251.17,34264.14,0.44,19.0,2.66
2024-06-06 09:45:00,LF-002,1510.3,256.07,34321.82,0.52,16.26,2.43
2024-06-06 10:00:00,LF-002,1516.03,243.5,35604.25,0.48,14.27,2.03
2024-06-06 10:15:00,LF-002,1478.19,242.25,34020.79,0.21,13.16,2.38
2024-06-06 10:30:00,LF-002,1575.24,252.75,35917.84,0.71,11.76,2.01
2024-06-06 10:45:00,LF-002,1630.81,240.51,32383.1,0.57,2.97,2.35
2024-06-06 11:00:00,LF-002,1596.84,247.13,35605.32,0.49,17.78,1.52
2024-06-06 11:15:00,LF-002,1541.06,256.76,36327.1,0.53,18.27,3.65
2024-06-06 11:30:00,LF-002,1481.83,246.82,34460.8,0.53,15.5,2.02
2024-06-06 11:45:00,LF-002,1548.5,216.41,36831.61,0.51,4.97,2.66
2024-06-06 12:00:00,LF-002,1624.62,251.47,32436.03,0.52,14.78,2.15
2024-06-06 12:15:00,LF-002,1463.2,220.12,33439.75,0.47,13.44,1.77
2024-06-06 12:30:00,LF-002,1564.44,242.63,37336.23,0.61,14.47,2.26
2024-06-06 12:45:00,LF-002,1164.37,267.96,45716.65,0.76,15.11,2.4
2024-06-06 13:00:00,LF-002,1569.91,232.78,34766.78,0.54,16.57,1.82
2024-06-06 13:15:00,LF-002,1579.07,244.87,37147.93,0.47,15.12,2.61
2024-06-06 13:30:00,LF-002,1553.61,269.04,34097.11,0.5,13.3,2.31
2024-06-06 13:45:00,LF-002,1539.0,257.73,34266.73,0.48,17.13,2.3
2024-06-06 14:00:00,LF-002,1569.37,241.11,34871.55,0.51,15.11,2.25
2024-06-06 14:15:00,LF-002,1424.75,249.63,35369.8,0.59,19.0,2.13
2024-06-06 14:30:00,LF-002,1544.55,251.89,36256.37,0.56,14.45,1.33
2024-06-06 14:45:00,LF-002,1701.95,257.15,36854.71,0.44,17.64,2.14
2024-06-06 15:00:00,LF-002,1493.34,238.86,34456.58,0.47,16.28,2.28
2024-06-06 15:15:00,LF-002,1557.23,167.31,33891.04,0.49,14.4,2.33
2024-06-06 15:30:00,LF-002,1584.52,224.79,31373.56,0.6,22.93,1.85
2024-06-06 15:45:00,LF-002,1562.56,271.41,35585.87,0.53,15.71,2.31
2024-06-06 16:00:00,LF-002,1258.88,244.33,39461.83,0.51,17.5,2.36
2024-06-06 16:15:00,LF-002,1558.26,241.34,32323.3,0.52,13.33,1.53
2024-06-06 16:30:00,LF-002,1570.68,227.46,26588.9,0.54,14.1,2.02
2024-06-06 16:45:00,LF-002,1509.75,229.29,35445.84,0.44,15.67,2.74
2024-06-06 17:00:00,LF-002,1570.55,256.95,32190.11,0.5,13.94,1.64
2024-06-06 17:15:00,LF-002,1544.44,216.35,34039.75,0.53,10.99,2.47
2024-06-06 17:30:00,LF-002,1462.15,253.01,33252.63,0.53,15.46,1.81
2024-06-06 17:45:00,LF-002,1592.62,250.14,40494.46,0.45,12.44,1.99
2024-06-06 18:00:00,LF-002,1555.69,254.22,33582.27,0.52,10.79,0.56
2024-06-06 18:15:00,LF-002,1325.16,176.77,32713.16,0.48,16.51,1.79
2024-06-06 18:30:00,LF-002,1509.49,235.3,38653.85,0.5,16.56,2.35
2024-06-06 18:45:00,LF-002,1490.87,260.56,34569.67,0.44,9.56,2.38
2024-06-06 19:00:00,LF-002,1662.81,255.35,32326.81,0.46,11.58,2.46
2024-06-06 19:15:00,LF-002,1560.18,274.05,32665.86,0.48,15.69,1.05
2024-06-06 19:30:00,LF-002,1654.82,242.02,32827.3,0.7,14.79,1.88
2024-06-06 19:45:00,LF-002,1601.41,255.33,34323.68,0.26,14.11,1.95
2024-06-06 20:00:00,LF-002,1578.46,255.79,35086.08,0.51,14.54,2.51
2024-06-06 20:15:00,LF-002,1646.88,253.22,34547.14,0.58,18.88,2.41
2024-06-06 20:30:00,LF-002,1590.71,230.78,33821.31,0.55,16.44,2.02
2024-06-06 20:45:00,LF-002,1616.1,254.07,35551.87,0.51,17.6,2.03
2024-06-06 21:00:00,LF-002,1597.04,246.03,28733.56,0.16,16.88,2.85
2024-06-06 21:15:00,LF-002,1542.14,307.3,35587.4,0.46,15.43,1.64
2024-06-06 21:30:00,LF-002,1744.99,234.06,33711.27,0.51,13.31,1.08
2024-06-06 21:45:00,LF-002,1614.71,276.5,34921.22,0.47,13.85,1.63
2024-06-06 22:00:00,LF-002,1567.09,255.33,32529.26,0.49,17.79,-0.22
2024-06-06 22:15:00,LF-002,1744.21,236.72,38588.5,0.52,15.73,2.18
2024-06-06 22:30:00,LF-002,1508.71,239.3,33649.2,0.51,12.51,1.77
2024-06-06 22:45:00,LF-002,1575.05,249.15,28870.24,0.57,15.54,1.71
2024-06-06 23:00:00,LF-002,1424.84,227.65,29924.56,0.52,17.05,2.08
2024-06-06 23:15:00,LF-002,2197.51,244.37,36839.16,0.49,18.81,2.54
2024-06-06 23:30:00,LF-002,1583.94,258.13,34860.89,0.58,18.05,1.92
2024-06-06 23:45:00,LF-002,1545.56,260.94,32418.89,0.49,13.99,1.93
2024-06-07 00:00:00,LF-002,1532.47,251.06,35007.34,0.51,12.87,2.7
2024-06-07 00:15:00,LF-002,1527.23,246.75,33818.88,0.55,18.87,1.94
2024-06-07 00:30:00,LF-002,1575.68,270.08,32760.74,0.55,11.98,1.93
2024-06-07 00:45:00,LF-002,1515.42,274.73,36040.4,0.56,16.91,2.21
2024-06-07 01:00:00,LF-002,1686.46,255.62,34659.37,0.57,12.75,1.4
2024-06-07 01:15:00,LF-002,1552.07,229.6,32014.16,0.59,14.09,1.72
2024-06-07 01:30:00,LF-002,1607.59,216.61,35500.19,0.5,14.13,1.79
2024-06-07 01:45:00,LF-002,1631.67,224.52,34268.79,0.55,12.8,2.07
2024-06-07 02:00:00,LF-002,1527.0,257.86,36362.19,0.21,13.04,2.12
2024-06-07 02:15:00,LF-002,1594.07,248.35,35972.57,0.44,13.69,2.41
2024-06-07 02:30:00,LF-002,1268.59,274.92,36915.78,0.64,12.94,1.86
2024-06-07 02:45:00,LF-002,1514.57,242.75,35461.08,0.56,19.02,2.07
2024-06-07 03:00:00,LF-002,1464.55,263.58,35894.11,0.58,16.7,1.88
2024-06-07 03:15:00,LF-002,1589.17,231.98,34701.92,0.75,12.54,2.54
2024-06-07 03:30:00,LF-002,1602.51,246.7,37072.79,0.48,15.78,1.55
2024-06-07 03:45:00,LF-002,1481.61,250.32,31814.63,0.51,15.31,2.1
2024-06-07 04:00:00,LF-002,1546.2,226.38,36726.76,0.44,15.64,1.51
2024-06-07 04:15:00,LF-002,1477.0,213.84,33978.06,0.56,5.91,2.47
2024-06-07 04:30:00,LF-002,1729.54,246.32,36784.42,0.56,16.94,2.3
2024-06-07 04:45:00,LF-002,1672.68,229.16,35373.63,0.52,6.74,2.35
2024-06-07 05:00:00,LF-002,1458.54,245.26,32861.23,0.61,17.0,2.06
2024-06-07 05:15:00,LF-002,1700.9,237.06,36799.95,0.57,10.77,1.57
2024-06-07 05:30:00,LF-002,1600.79,251.4,38102.78,0.54,16.65,2.91
2024-06-07 05:45:00,LF-002,1568.92,244.97,41211.39,0.62,15.29,2.72
2024-06-07 06:00:00,LF-002,1666.23,229.25,44309.48,0.5,16.14,2.17
2024-06-07 06:15:00,LF-002,1653.06,238.95,37155.66,0.5,14.46,1.58
2024-06-07 06:30:00,LF-002,1558.96,228.58,39843.18,0.53,16.56,1.9
2024-06-07 06:45:00,LF-002,1526.24,259.13,31068.17,0.53,12.24,1.99
2024-06-07 07:00:00,LF-002,1576.28,275.71,35250.85,0.55,12.72,2.23
2024-06-07 07:15:00,LF-002,1597.65,253.22,32793.83,0.38,13.56,2.28
2024-06-07 07:30:00,LF-002,1626.22,239.21,35506.8,0.42,16.42,1.85
2024-06-07 07:45:00,LF-002,1542.78,337.43,33188.19,0.52,10.97,2.11
2024-06-07 08:00:00,LF-002,1588.65,248.31,36653.76,0.48,12.67,3.01
2024-06-07 08:15:00,LF-002,1369.41,265.18,35685.2,0.56,15.89,2.39
2024-06-07 08:30:00,LF-002,1633.56,185.62,33862.08,0.43,11.32,1.85
2024-06-07 08:45:00,LF-002,1566.79,251.2,31174.03,0.47,11.52,3.59
2024-06-07 09:00:00,LF-002,1597.35,263.18,35258.83,0.56,15.46,1.97
2024-06-07 09:15:00,LF-002,1660.54,261.65,33798.31,0.48,16.38,2.24
2024-06-07 09:30:00,LF-002,1877.35,251.0,33166.28,0.48,17.31,2.16
2024-06-07 09:45:00,LF-002,1387.46,345.41,34063.46,0.48,15.28,2.34
2024-06-07 10:00:00,LF-002,1615.8,211.83,35755.88,0.47,13.91,2.21
2024-06-07 10:15:00,LF-002,1546.64,269.59,35336.14,0.56,13.88,2.23
2024-06-07 10:30:00,LF-002,1657.08,260.06,34262.22,0.48,13.15,2.24
2024-06-07 10:45:00,LF-002,1568.01,230.03,37802.72,0.54,13.45,1.6
2024-06-07 11:00:00,LF-002,1596.77,260.51,33352.82,0.44,15.29,1.64
2024-06-07 11:15:00,LF-002,1511.33,252.01,36473.7,0.45,15.21,1.62
2024-06-07 11:30:00,LF-002,1547.67,310.35,36725.43,0.61,24.6,1.65
2024-06-07 11:45:00,LF-002,1496.89,254.47,37537.05,0.51,16.88,2.11
2024-06-07 12:00:00,LF-002,1573.48,233.13,35494.29,0.48,10.96,1.92
2024-06-07 12:15:00,LF-002,1628.62,242.01,36030.14,0.55,19.22,1.48
2024-06-07 12:30:00,LF-002,1597.41,223.6,33296.75,0.54,16.64,1.96
2024-06-07 12:45:00,LF-002,1637.01,220.67,34588.07,0.48,11.97,1.44
2024-06-07 13:00:00,LF-002,1520.23,256.65,32053.12,0.47,13.0,2.48
2024-06-07 13:15:00,LF-002,1478.37,160.95,40775.49,0.5,14.72,2.45
2024-06-07 13:30:00,LF-002,1483.85,269.59,36813.73,0.46,16.5,1.79
2024-06-07 13:45:00,LF-002,1559.5,267.12,38249.67,0.49,16.66,2.26
2024-06-07 14:00:00,LF-002,1628.49,258.15,33774.62,0.55,12.42,2.19
