timestamp,equipment_id,temperature,arc_voltage,current,pressure,slag_height,vibration
2024-06-04 07:00:00,LF-001,1616.31,273.0,36699.37,0.51,14.53,2.53
2024-06-04 07:15:00,LF-001,1642.03,249.94,35991.09,0.62,15.68,2.24
2024-06-04 07:30:00,LF-001,1580.02,248.38,35360.87,0.48,22.99,1.87
2024-06-04 07:45:00,LF-001,1599.27,247.17,33773.6,0.43,11.97,1.91
2024-06-04 08:00:00,LF-001,1498.76,257.0,40276.92,0.47,15.73,1.79
2024-06-04 08:15:00,LF-001,1593.05,250.51,32710.06,0.54,17.46,1.79
2024-06-04 08:30:00,LF-001,1481.49,233.42,32634.31,0.58,12.37,2.03
2024-06-04 08:45:00,LF-001,1637.06,257.18,37938.7,0.59,20.47,2.23
2024-06-04 09:00:00,LF-001,1525.19,240.57,36848.24,0.54,15.04,2.64
2024-06-04 09:15:00,LF-001,1564.22,250.77,32405.44,0.51,16.91,1.83
2024-06-04 09:30:00,LF-001,1551.18,262.45,36153.38,0.55,10.92,2.04
2024-06-04 09:45:00,LF-001,1656.89,248.57,37050.65,0.55,16.41,3.13
2024-06-04 10:00:00,LF-001,1537.09,244.94,35105.79,0.42,18.51,2.48
2024-06-04 10:15:00,LF-001,1524.83,270.16,36673.49,0.5,14.53,1.82
2024-06-04 10:30:00,LF-001,1665.7,239.25,32208.92,0.5,14.5,2.13
2024-06-04 10:45:00,LF-001,1687.37,264.15,34012.01,0.52,15.58,2.01
2024-06-04 11:00:00,LF-001,1631.79,254.32,36302.1,0.53,12.18,2.51
2024-06-04 11:15:00,LF-001,1570.85,243.26,33217.68,0.52,15.48,1.82
2024-06-04 11:30:00,LF-001,1612.18,250.85,47890.78,0.49,11.81,1.37
2024-06-04 11:45:00,LF-001,1562.34,250.9,35517.31,0.51,12.39,2.5
2024-06-04 12:00:00,LF-001,1501.21,260.46,33332.79,0.47,13.99,2.79
2024-06-04 12:15:00,LF-001,1549.19,281.79,37897.1,0.52,18.25,2.13
2024-06-04 12:30:00,LF-001,1574.62,259.12,29688.03,0.49,13.73,2.24
2024-06-04 12:45:00,LF-001,1193.41,240.08,37573.56,0.39,17.91,2.41
2024-06-04 13:00:00,LF-001,1451.74,243.66,36002.12,0.61,12.11,1.92
2024-06-04 13:15:00,LF-001,1485.97,272.33,36585.06,0.55,15.03,1.94
2024-06-04 13:30:00,LF-001,1603.53,203.72,35171.55,0.54,14.33,1.87
2024-06-04 13:45:00,LF-001,1585.69,254.95,34109.39,0.45,15.64,2.55
2024-06-04 14:00:00,LF-001,1605.16,252.46,26805.14,0.4,15.82,1.9
2024-06-04 14:15:00,LF-001,1522.91,226.69,36914.14,0.46,17.02,1.99
2024-06-04 14:30:00,LF-001,1583.62,252.22,35917.28,0.64,14.43,2.19
2024-06-04 14:45:00,LF-001,1578.41,241.34,39356.91,0.46,15.57,2.73
2024-06-04 15:00:00,LF-001,1669.82,252.73,35937.27,0.51,15.88,2.4
2024-06-04 15:15:00,LF-001,1428.41,265.5,32363.1,0.43,15.14,1.87
2024-06-04 15:30:00,LF-001,1508.42,237.23,35770.47,0.47,16.66,3.39
2024-06-04 15:45:00,LF-001,1620.36,252.99,36429.63,0.45,14.34,1.97
2024-06-04 16:00:00,LF-001,1436.76,243.3,37111.93,0.54,2.52,2.18
2024-06-04 16:15:00,LF-001,1600.65,257.78,34140.4,0.49,13.96,1.95
2024-06-04 16:30:00,LF-001,1515.18,242.69,33497.29,0.51,16.97,1.33
2024-06-04 16:45:00,LF-001,1591.58,241.16,36332.94,0.56,18.06,2.81
2024-06-04 17:00:00,LF-001,1505.06,245.13,34832.26,0.45,11.36,2.43
2024-06-04 17:15:00,LF-001,1560.14,260.07,35598.33,0.56,17.93,2.26
2024-06-04 17:30:00,LF-001,1513.67,257.14,36473.13,0.48,17.9,2.95
2024-06-04 17:45:00,LF-001,1529.18,272.91,35641.64,0.54,13.57,2.07
2024-06-04 18:00:00,LF-001,1548.71,250.73,36595.5,0.52,15.67,2.13
2024-06-04 18:15:00,LF-001,1663.77,255.22,35111.25,0.49,13.61,2.74
2024-06-04 18:30:00,LF-001,1614.04,253.0,34685.34,0.47,16.03,2.05
2024-06-04 18:45:00,LF-001,1598.65,231.77,36276.66,0.52,14.03,3.71
2024-06-04 19:00:00,LF-001,1906.62,260.57,39871.64,0.54,16.23,1.31
2024-06-04 19:15:00,LF-001,1637.64,266.46,35056.5,0.59,13.89,1.9
2024-06-04 19:30:00,LF-001,1565.84,257.67,35165.95,0.48,13.55,2.44
2024-06-04 19:45:00,LF-001,1519.17,248.46,23418.14,0.53,17.02,2.41
2024-06-04 20:00:00,LF-001,1580.92,268.11,35180.37,0.43,13.25,1.62
2024-06-04 20:15:00,LF-001,1607.82,257.5,44239.35,0.53,13.25,2.22
2024-06-04 20:30:00,LF-001,1660.21,278.15,34878.38,0.51,14.02,1.76
2024-06-04 20:45:00,LF-001,1708.54,255.74,32177.36,0.56,13.8,2.58
2024-06-04 21:00:00,LF-001,1601.26,253.82,25615.13,0.51,16.41,1.88
2024-06-04 21:15:00,LF-001,1689.23,263.61,31697.7,0.56,13.71,2.07
2024-06-04 21:30:00,LF-001,1661.0,272.99,35434.74,0.52,19.07,2.06
2024-06-04 21:45:00,LF-001,1474.19,250.89,33888.22,0.37,13.37,1.91
2024-06-04 22:00:00,LF-001,1528.51,247.56,37305.97,0.5,15.22,2.0
2024-06-04 22:15:00,LF-001,1486.48,257.25,35601.01,0.4,14.45,2.18
2024-06-04 22:30:00,LF-001,1605.91,255.07,35794.19,0.46,11.83,2.24
2024-06-04 22:45:00,LF-001,1591.62,259.15,35119.46,0.52,14.92,1.67
2024-06-04 23:00:00,LF-001,1665.26,234.24,33310.96,0.52,12.76,2.38
2024-06-04 23:15:00,LF-001,1355.81,232.23,37017.99,0.45,10.7,2.77
2024-06-04 23:30:00,LF-001,1669.17,229.47,36013.55,0.48,15.58,1.89
2024-06-04 23:45:00,LF-001,1637.92,228.98,30845.38,0.46,10.5,1.1
2024-06-05 00:00:00,LF-001,1557.29,262.77,34366.84,0.56,14.46,1.91
2024-06-05 00:15:00,LF-001,1731.59,282.3,35377.57,0.36,16.91,2.26
2024-06-05 00:30:00,LF-001,1699.4,234.7,29240.16,0.49,15.32,2.35
2024-06-05 00:45:00,LF-001,1764.95,236.88,34688.78,0.45,9.95,4.3
2024-06-05 01:00:00,LF-001,1651.23,271.85,35654.17,0.5,15.38,2.56
2024-06-05 01:15:00,LF-001,1595.67,261.24,36768.14,0.44,12.25,2.47
2024-06-05 01:30:00,LF-001,1352.24,241.19,37646.14,0.56,15.32,4.36
2024-06-05 01:45:00,LF-001,1555.13,237.26,36098.14,0.53,15.94,2.55
2024-06-05 02:00:00,LF-001,1532.23,267.92,36608.53,0.54,13.14,1.19
2024-06-05 02:15:00,LF-001,1801.5,228.95,29304.73,0.49,15.5,1.91
2024-06-05 02:30:00,LF-001,1481.26,251.27,34493.42,0.54,16.03,1.79
2024-06-05 02:45:00,LF-001,1561.16,259.67,37482.06,0.47,14.84,0.92
2024-06-05 03:00:00,LF-001,1471.38,251.01,34173.96,0.54,18.25,1.9
2024-06-05 03:15:00,LF-001,1668.88,246.01,35326.86,0.42,15.23,2.66
2024-06-05 03:30:00,LF-001,1521.0,252.39,34865.04,0.48,13.43,2.19
2024-06-05 03:45:00,LF-001,1542.95,262.29,33557.59,0.5,12.53,1.6
2024-06-05 04:00:00,LF-001,1620.68,272.14,32262.09,0.48,15.89,2.17
2024-06-05 04:15:00,LF-001,1571.28,228.22,35975.92,0.43,15.13,2.59
2024-06-05 04:30:00,LF-001,1452.81,242.94,33332.76,0.45,16.1,1.73
2024-06-05 04:45:00,LF-001,1635.08,272.31,36267.89,0.43,17.03,2.21
2024-06-05 05:00:00,LF-001,1367.77,273.49,31913.51,0.47,16.28,2.6
2024-06-05 05:15:00,LF-001,1570.38,262.84,47128.71,0.49,1.39,1.76
2024-06-05 05:30:00,LF-001,1573.95,234.99,34104.83,0.49,14.79,2.05
2024-06-05 05:45:00,LF-001,1527.94,237.49,34204.09,0.55,13.67,1.79
2024-06-05 06:00:00,LF-001,1593.76,250.4,34970.58,0.47,26.7,1.81
2024-06-05 06:15:00,LF-001,1567.18,255.45,32077.42,0.48,16.54,1.96
2024-06-05 06:30:00,LF-001,1669.79,320.16,35698.68,0.54,15.16,1.97
2024-06-05 06:45:00,LF-001,1505.71,229.61,36943.54,0.52,14.45,1.7
2024-06-05 07:00:00,LF-001,1628.92,258.88,35699.17,0.43,9.82,2.13
2024-06-05 07:15:00,LF-001,1629.95,252.31,36467.58,0.5,17.37,2.21
2024-06-05 07:30:00,LF-001,1611.71,251.42,35805.08,0.53,14.9,2.12
2024-06-05 07:45:00,LF-001,1504.34,258.29,38074.73,0.43,15.23,1.49
2024-06-05 08:00:00,LF-001,1529.61,252.59,31112.5,0.42,5.02,4.16
2024-06-05 08:15:00,LF-001,1598.75,237.45,32082.42,0.56,13.35,1.07
2024-06-05 08:30:00,LF-001,1551.59,269.03,35906.05,0.56,16.17,1.92
2024-06-05 08:45:00,LF-001,1506.47,230.59,25832.81,0.54,18.76,2.01
2024-06-05 09:00:00,LF-001,1646.07,249.7,38735.76,0.52,19.16,1.66
2024-06-05 09:15:00,LF-001,1697.29,207.91,32248.34,0.51,10.7,1.53
2024-06-05 09:30:00,LF-001,1607.78,256.91,36194.41,0.74,14.94,2.12
2024-06-05 09:45:00,LF-001,1595.62,258.3,37068.52,0.56,12.96,1.67
2024-06-05 10:00:00,LF-001,1691.88,239.31,37209.06,0.52,13.76,1.49
2024-06-05 10:15:00,LF-001,1447.18,247.93,32722.48,0.45,14.13,2.23
2024-06-05 10:30:00,LF-001,1631.42,263.71,37511.28,0.45,15.4,2.22
2024-06-05 10:45:00,LF-001,1558.09,242.91,35311.25,0.42,12.12,1.57
2024-06-05 11:00:00,LF-001,1593.33,225.34,34578.99,0.52,16.23,1.86
2024-06-05 11:15:00,LF-001,1630.78,220.01,35573.39,0.57,14.96,2.26
2024-06-05 11:30:00,LF-001,1922.11,232.26,34467.32,0.5,17.65,2.75
2024-06-05 11:45:00,LF-001,1514.03,280.54,34481.37,0.58,13.32,2.1
2024-06-05 12:00:00,LF-001,1607.34,268.05,34097.96,0.57,18.43,1.38
2024-06-05 12:15:00,LF-001,1698.93,234.17,35214.08,0.51,14.51,2.13
2024-06-05 12:30:00,LF-001,1696.36,227.28,36404.67,0.46,15.97,2.29
2024-06-05 12:45:00,LF-001,1474.69,263.08,34406.77,0.49,12.44,2.04
2024-06-05 13:00:00,LF-001,1628.44,234.15,32613.03,0.56,16.9,1.25
2024-06-05 13:15:00,LF-001,1515.91,244.56,33121.18,0.5,16.7,1.92
2024-06-05 13:30:00,LF-001,1558.34,253.59,36748.83,0.53,19.24,1.92
2024-06-05 13:45:00,LF-001,1606.91,256.22,32312.76,0.56,12.58,1.96
2024-06-05 14:00:00,LF-001,1573.83,235.7,33398.51,0.56,13.21,1.96
2024-06-05 14:15:00,LF-001,1520.29,245.19,34444.72,0.55,12.21,1.82
2024-06-05 14:30:00,LF-001,1512.86,256.13,35529.41,0.49,13.5,1.96
2024-06-05 14:45:00,LF-001,1463.32,267.13,32835.89,0.52,16.79,2.28
2024-06-05 15:00:00,LF-001,1687.27,247.2,37095.68,0.48,16.39,1.87
2024-06-05 15:15:00,LF-001,1646.02,270.66,38672.22,0.46,15.58,2.51
2024-06-05 15:30:00,LF-001,1637.61,256.1,36366.15,0.48,13.34,1.94
2024-06-05 15:45:00,LF-001,1469.76,237.66,37047.42,0.51,4.04,2.1
2024-06-05 16:00:00,LF-001,1827.66,244.66,34298.17,0.5,14.15,1.11
2024-06-05 16:15:00,LF-001,1562.2,261.53,32513.44,0.53,18.9,2.08
2024-06-05 16:30:00,LF-001,1547.88,265.12,36382.6,0.45,12.73,2.36
2024-06-05 16:45:00,LF-001,1608.38,247.94,35939.14,0.53,11.31,2.42
2024-06-05 17:00:00,LF-001,1486.17,232.17,34624.65,0.5,15.4,3.95
2024-06-05 17:15:00,LF-001,1576.4,259.62,35358.34,0.62,17.15,1.76
2024-06-05 17:30:00,LF-001,1754.55,305.72,35132.69,0.43,15.93,2.36
2024-06-05 17:45:00,LF-001,1556.27,219.24,35092.09,0.49,14.78,3.37
2024-06-05 18:00:00,LF-001,1582.02,315.92,35992.86,0.47,16.35,1.91
2024-06-05 18:15:00,LF-001,1484.69,247.03,31626.69,0.37,24.87,1.73
2024-06-05 18:30:00,LF-001,1527.2,239.69,34327.33,0.45,16.13,1.83
2024-06-05 18:45:00,LF-001,1739.28,251.09,34995.26,0.73,12.95,1.79
2024-06-05 19:00:00,LF-001,1698.27,235.96,33746.5,0.18,14.78,2.47
2024-06-05 19:15:00,LF-001,1640.13,258.85,37521.14,0.64,19.38,1.94
2024-06-05 19:30:00,LF-001,1659.34,243.65,23281.96,0.53,9.87,1.35
2024-06-05 19:45:00,LF-001,1485.36,298.7,32875.63,0.5,18.92,2.22
2024-06-05 20:00:00,LF-001,1530.03,275.64,35234.03,0.5,11.46,1.39
2024-06-05 20:15:00,LF-001,1518.75,301.68,33663.79,0.54,15.49,1.26
2024-06-05 20:30:00,LF-001,1653.16,268.77,35669.6,0.5,12.9,2.46
2024-06-05 20:45:00,LF-001,1764.78,240.35,32728.26,0.49,17.81,1.77
2024-06-05 21:00:00,LF-001,1435.3,231.22,34368.07,0.51,16.23,1.89
2024-06-05 21:15:00,LF-001,1579.49,230.36,37246.8,0.54,13.56,1.68
2024-06-05 21:30:00,LF-001,1577.43,267.22,35682.69,0.46,15.66,2.17
2024-06-05 21:45:00,LF-001,1553.77,230.39,37874.01,0.44,15.96,2.11
2024-06-05 22:00:00,LF-001,1626.3,258.33,37710.22,0.5,17.93,1.88
2024-06-05 22:15:00,LF-001,1486.54,233.4,34183.49,0.58,16.22,1.65
2024-06-05 22:30:00,LF-001,1572.09,252.91,34158.26,0.5,11.78,2.34
2024-06-05 22:45:00,LF-001,1711.92,237.29,35400.45,0.45,15.14,2.19
2024-06-05 23:00:00,LF-001,1557.16,264.18,37040.39,0.56,17.01,2.05
2024-06-05 23:15:00,LF-001,1617.92,251.07,33099.89,0.49,15.57,1.73
2024-06-05 23:30:00,LF-001,1500.19,246.3,36421.16,0.38,18.95,1.54
2024-06-05 23:45:00,LF-001,1518.44,250.5,34900.55,0.42,13.27,2.49
2024-06-06 00:00:00,LF-001,1664.12,234.26,33143.31,0.45,19.1,1.61
2024-06-06 00:15:00,LF-001,1512.17,248.57,35766.93,0.71,14.71,2.27
2024-06-06 00:30:00,LF-001,1574.83,236.15,34690.97,0.47,13.55,1.98
2024-06-06 00:45:00,LF-001,1528.37,240.35,36122.33,0.5,15.16,1.57
2024-06-06 01:00:00,LF-001,1522.72,252.58,35822.79,0.52,10.5,1.13
2024-06-06 01:15:00,LF-001,1598.03,245.84,32304.5,0.54,14.83,1.4
2024-06-06 01:30:00,LF-001,1708.23,268.98,31822.81,0.48,14.97,2.26
2024-06-06 01:45:00,LF-001,1621.18,246.33,28788.3,0.44,15.37,1.28
2024-06-06 02:00:00,LF-001,1895.13,258.24,30921.8,0.57,11.53,1.96
2024-06-06 02:15:00,LF-001,1588.75,241.02,42439.03,0.48,17.0,1.72
2024-06-06 02:30:00,LF-001,1237.24,258.41,35801.51,0.55,15.2,1.76
2024-06-06 02:45:00,LF-001,1643.65,238.63,32232.55,0.42,19.3,1.6
2024-06-06 03:00:00,LF-001,1573.38,241.79,34255.38,0.49,18.33,1.65
2024-06-06 03:15:00,LF-001,1643.31,270.16,32380.78,0.43,16.28,1.48
2024-06-06 03:30:00,LF-001,1519.92,253.75,35085.4,0.57,16.84,2.58
2024-06-06 03:45:00,LF-001,1631.81,223.87,34696.83,0.45,23.76,2.79
2024-06-06 04:00:00,LF-001,1631.6,272.15,33936.88,0.58,14.71,2.72
2024-06-06 04:15:00,LF-001,1552.19,242.58,35906.21,0.5,13.83,1.27
2024-06-06 04:30:00,LF-001,1651.92,247.2,35184.23,0.53,16.22,2.34
2024-06-06 04:45:00,LF-001,1570.43,259.22,34708.41,0.45,14.19,2.52
2024-06-06 05:00:00,LF-001,1536.9,194.81,35062.13,0.56,13.54,2.11
2024-06-06 05:15:00,LF-001,1488.61,239.3,34732.08,0.51,16.07,1.67
2024-06-06 05:30:00,LF-001,1303.56,279.02,34435.44,0.57,12.6,2.22
2024-06-06 05:45:00,LF-001,1483.68,226.48,35239.63,0.46,12.2,2.05
2024-06-06 06:00:00,LF-001,1586.63,252.11,34998.25,0.49,11.15,2.41
2024-06-06 06:15:00,LF-001,1649.94,242.82,30784.39,0.54,15.95,0.77
2024-06-06 06:30:00,LF-001,1931.46,261.83,34134.15,0.52,15.09,1.62
2024-06-06 06:45:00,LF-001,1689.64,232.58,33042.16,0.43,13.87,2.38
2024-06-06 07:00:00,LF-001,1670.48,231.53,33832.87,0.42,28.5,2.0
2024-06-06 07:15:00,LF-001,1594.13,223.04,35363.2,0.48,19.84,2.22
2024-06-06 07:30:00,LF-001,1595.82,244.63,35673.15,0.5,14.71,2.6
2024-06-06 07:45:00,LF-001,1524.55,267.2,31551.16,0.45,16.0,1.54
2024-06-06 08:00:00,LF-001,1469.83,257.72,33068.48,0.44,14.79,1.45
2024-06-06 08:15:00,LF-001,1587.19,258.59,37766.67,0.56,17.9,1.93
2024-06-06 08:30:00,LF-001,1569.17,254.89,35487.54,0.51,14.26,1.68
2024-06-06 08:45:00,LF-001,1674.8,306.55,35754.11,0.66,13.13,1.96
2024-06-06 09:00:00,LF-001,1591.93,222.92,34473.38,0.61,12.43,1.92
2024-06-06 09:15:00,LF-001,1709.68,241.58,25658.72,0.43,10.47,-0.34
2024-06-06 09:30:00,LF-001,1589.06,265.22,35857.02,0.39,14.61,2.42
2024-06-06 09:45:00,LF-001,1570.78,255.92,38686.31,0.45,14.39,2.31
2024-06-06 10:00:00,LF-001,1644.0,247.6,34608.8,0.45,15.06,2.09
2024-06-06 10:15:00,LF-001,1559.87,243.68,37400.37,0.5,11.88,1.55
2024-06-06 10:30:00,LF-001,1579.04,259.24,33122.72,0.48,18.57,3.98
2024-06-06 10:45:00,LF-001,1514.89,246.37,35570.72,0.41,15.28,2.21
2024-06-06 11:00:00,LF-001,1652.31,268.74,34755.4,0.54,15.8,2.32
2024-06-06 11:15:00,LF-001,1569.5,195.16,35026.52,0.44,17.48,2.22
2024-06-06 11:30:00,LF-001,1546.31,269.03,31507.4,0.52,16.55,2.22
2024-06-06 11:45:00,LF-001,1591.76,261.57,33420.51,0.45,3.28,2.55
2024-06-06 12:00:00,LF-001,1589.02,257.55,37205.8,0.53,16.75,2.64
2024-06-06 12:15:00,LF-001,1626.31,268.57,34184.35,0.46,16.15,2.6
2024-06-06 12:30:00,LF-001,1595.16,249.09,43088.75,0.58,18.65,3.0
2024-06-06 12:45:00,LF-001,1603.63,218.04,32218.7,0.43,18.36,1.9
2024-06-06 13:00:00,LF-001,1622.58,241.59,34349.18,0.48,11.91,2.04
2024-06-06 13:15:00,LF-001,1638.66,257.16,38516.0,0.58,15.89,1.77
2024-06-06 13:30:00,LF-001,1542.67,241.07,36665.06,0.45,14.79,1.53
2024-06-06 13:45:00,LF-001,1686.38,248.1,34884.16,0.51,13.71,2.12
2024-06-06 14:00:00,LF-001,1697.54,224.26,37116.31,0.5,17.4,0.95
2024-06-06 14:15:00,LF-001,1545.55,292.09,33847.97,0.46,16.08,2.08
2024-06-06 14:30:00,LF-001,1550.22,259.73,32514.45,0.41,13.52,2.41
2024-06-06 14:45:00,LF-001,1519.04,266.19,34118.03,0.51,15.04,2.09
2024-06-06 15:00:00,LF-001,1558.94,275.94,38215.03,0.46,16.39,1.73
2024-06-06 15:15:00,LF-001,1560.95,212.56,34267.19,0.57,16.04,2.09
2024-06-06 15:30:00,LF-001,1557.7,253.97,34567.33,0.62,10.17,1.56
2024-06-06 15:45:00,LF-001,1630.33,245.2,37443.91,0.44,19.45,1.71
2024-06-06 16:00:00,LF-001,1512.74,247.42,35056.47,0.53,13.64,2.49
2024-06-06 16:15:00,LF-001,1490.75,244.0,34269.42,0.47,14.12,1.86
2024-06-06 16:30:00,LF-001,1562.75,249.48,31437.02,0.43,15.76,2.57
2024-06-06 16:45:00,LF-001,1584.18,245.24,35485.09,0.56,13.56,2.68
2024-06-06 17:00:00,LF-001,1532.78,262.93,37398.54,0.53,14.48,2.11
2024-06-06 17:15:00,LF-001,1618.46,243.37,34770.78,0.54,11.19,2.21
2024-06-06 17:30:00,LF-001,1622.91,241.91,36508.24,0.52,12.41,2.07
2024-06-06 17:45:00,LF-001,1635.02,222.68,35059.86,0.5,17.39,2.37
2024-06-06 18:00:00,LF-001,1514.41,259.25,37245.55,0.53,10.65,2.22
2024-06-06 18:15:00,LF-001,1445.35,248.47,32607.45,0.5,14.31,1.48
2024-06-06 18:30:00,LF-001,1566.77,233.17,36061.5,0.52,12.13,1.9
2024-06-06 18:45:00,LF-001,1614.11,267.66,33926.34,0.45,12.68,2.53
2024-06-06 19:00:00,LF-001,1529.51,218.01,34781.65,0.43,19.06,0.86
2024-06-06 19:15:00,LF-001,1534.22,280.58,33881.78,0.49,15.24,2.06
2024-06-06 19:30:00,LF-001,1497.56,240.0,37413.15,0.54,12.75,3.0
2024-06-06 19:45:00,LF-001,1656.39,264.95,34110.85,0.58,13.68,2.06
2024-06-06 20:00:00,LF-001,1608.55,259.07,33868.91,0.53,19.39,1.39
2024-06-06 20:15:00,LF-001,1579.53,245.1,29896.83,0.48,13.48,2.35
2024-06-06 20:30:00,LF-001,1515.85,236.42,32925.69,0.54,14.84,2.18
2024-06-06 20:45:00,LF-001,1669.52,260.86,34885.55,0.46,18.3,1.7
2024-06-06 21:00:00,LF-001,1533.51,251.97,35438.84,0.54,17.21,1.5
2024-06-06 21:15:00,LF-001,1470.96,241.68,37429.34,0.52,16.92,2.08
2024-06-06 21:30:00,LF-001,1420.19,252.12,34839.58,0.53,15.52,1.94
2024-06-06 21:45:00,LF-001,1515.75,255.46,32820.52,0.34,12.23,2.19
2024-06-06 22:00:00,LF-001,1579.77,268.84,35856.41,0.51,19.23,1.89
2024-06-06 22:15:00,LF-001,1551.72,247.81,33250.81,0.5,17.2,1.57
2024-06-06 22:30:00,LF-001,1625.93,256.88,32054.55,0.21,14.28,2.53
2024-06-06 22:45:00,LF-001,1606.06,251.76,32886.64,0.41,12.54,2.06
2024-06-06 23:00:00,LF-001,1558.44,246.99,37120.97,0.52,13.63,2.28
2024-06-06 23:15:00,LF-001,1605.8,266.4,36682.94,0.46,15.27,2.05
2024-06-06 23:30:00,LF-001,1650.48,248.45,30237.64,0.53,15.36,1.91
2024-06-06 23:45:00,LF-001,1559.76,240.45,31593.42,0.46,15.36,2.2
2024-06-07 00:00:00,LF-001,1495.39,281.52,33760.01,0.42,9.62,2.7
2024-06-07 00:15:00,LF-001,1540.9,243.4,36162.86,0.46,15.38,1.55
2024-06-07 00:30:00,LF-001,1484.73,189.43,35273.95,0.47,18.77,2.08
2024-06-07 00:45:00,LF-001,1404.87,257.17,33350.1,0.5,12.51,1.74
2024-06-07 01:00:00,LF-001,1783.13,239.01,32998.24,0.45,15.41,2.05
2024-06-07 01:15:00,LF-001,1549.76,264.6,36146.96,0.56,16.37,2.29
2024-06-07 01:30:00,LF-001,1655.05,245.19,33954.23,0.49,13.19,2.18
2024-06-07 01:45:00,LF-001,1698.15,256.74,36775.17,0.54,14.74,2.03
2024-06-07 02:00:00,LF-001,1619.7,230.51,33510.19,0.44,13.46,2.17
2024-06-07 02:15:00,LF-001,1571.8,170.67,34550.28,0.6,15.02,2.07
2024-06-07 02:30:00,LF-001,1425.81,230.07,34888.52,0.51,15.96,1.95
2024-06-07 02:45:00,LF-001,1655.9,265.74,33977.7,0.49,16.99,2.06
2024-06-07 03:00:00,LF-001,1581.35,240.0,34145.59,0.49,14.62,1.98
2024-06-07 03:15:00,LF-001,1596.28,306.45,33244.93,0.52,4.88,0.6
2024-06-07 03:30:00,LF-001,1604.41,258.15,33015.07,0.55,14.64,1.38
2024-06-07 03:45:00,LF-001,1604.81,234.89,34964.73,0.55,11.74,1.5
2024-06-07 04:00:00,LF-001,1618.08,206.91,35341.02,0.55,13.42,1.71
2024-06-07 04:15:00,LF-001,1612.63,247.23,33089.18,0.52,15.94,2.19
2024-06-07 04:30:00,LF-001,1672.82,231.52,34846.69,0.55,17.95,2.26
2024-06-07 04:45:00,LF-001,1615.11,249.55,28856.67,0.48,15.27,1.12
2024-06-07 05:00:00,LF-001,1685.74,244.93,32879.54,0.51,14.27,1.81
2024-06-07 05:15:00,LF-001,1854.25,249.65,35104.77,0.54,14.24,1.8
2024-06-07 05:30:00,LF-001,1605.2,252.97,36164.22,0.55,15.21,1.92
2024-06-07 05:45:00,LF-001,1565.74,261.62,35389.88,0.41,13.63,2.3
2024-06-07 06:00:00,LF-001,1583.63,249.48,33914.1,0.46,16.84,2.39
2024-06-07 06:15:00,LF-001,1543.68,270.12,33506.06,0.42,18.1,2.43
2024-06-07 06:30:00,LF-001,1685.64,261.84,33351.16,0.49,15.18,1.71
2024-06-07 06:45:00,LF-001,1641.54,262.22,40615.06,0.55,23.53,2.24
2024-06-07 07:00:00,LF-001,1457.42,249.2,34727.99,0.46,18.04,1.94
2024-06-07 07:15:00,LF-001,1602.32,252.09,34757.32,0.54,13.56,2.19
2024-06-07 07:30:00,LF-001,1650.03,241.45,32828.66,0.55,15.73,1.59
2024-06-07 07:45:00,LF-001,1500.35,262.58,38327.92,0.44,16.42,1.34
2024-06-07 08:00:00,LF-001,1516.02,248.3,33664.22,0.53,12.58,2.55
2024-06-07 08:15:00,LF-001,1613.47,190.87,33427.43,0.46,15.68,1.6
2024-06-07 08:30:00,LF-001,1509.22,240.88,35872.1,0.49,11.84,2.09
2024-06-07 08:45:00,LF-001,1658.93,237.81,32065.13,0.53,13.59,2.03
2024-06-07 09:00:00,LF-001,1544.25,248.2,33406.22,0.55,14.6,2.09
2024-06-07 09:15:00,LF-001,1668.71,248.36,36307.44,0.58,13.27,1.84
2024-06-07 09:30:00,LF-001,1684.1,237.07,35804.65,0.45,16.33,2.5
2024-06-07 09:45:00,LF-001,1505.71,271.95,34382.71,0.56,16.63,1.77
2024-06-07 10:00:00,LF-001,1612.7,233.87,33878.77,0.49,17.53,1.64
2024-06-07 10:15:00,LF-001,1584.48,237.63,34198.62,0.51,13.76,1.87
2024-06-07 10:30:00,LF-001,1540.03,247.31,33752.93,0.51,11.75,4.23
2024-06-07 10:45:00,LF-001,1702.95,241.06,29652.03,0.49,14.21,1.81
2024-06-07 11:00:00,LF-001,1574.44,247.86,36217.22,0.56,14.01,1.99
2024-06-07 11:15:00,LF-001,1668.08,245.9,34592.95,0.49,10.64,1.6
2024-06-07 11:30:00,LF-001,1583.67,265.98,37370.91,0.44,15.95,2.16
2024-06-07 11:45:00,LF-001,1552.31,232.74,35942.32,0.54,11.52,2.39
2024-06-07 12:00:00,LF-001,1685.83,248.55,36481.07,0.44,15.5,2.21
2024-06-07 12:15:00,LF-001,1500.22,276.62,34115.94,0.47,16.91,1.59
2024-06-07 12:30:00,LF-001,1673.74,178.92,37454.49,0.51,14.39,2.12
2024-06-07 12:45:00,LF-001,1495.45,237.74,31887.45,0.5,13.79,2.32
2024-06-07 13:00:00,LF-001,1492.56,266.97,37145.95,0.51,17.43,1.63
2024-06-07 13:15:00,LF-001,2015.46,263.81,37402.77,0.5,13.63,2.99
2024-06-07 13:30:00,LF-001,1475.19,249.38,31863.27,0.75,17.87,2.01
2024-06-07 13:45:00,LF-001,1398.95,261.48,35105.9,0.5,13.06,2.53
2024-06-07 14:00:00,LF-001,1577.68,178.83,33609.91,0.63,15.16,2.77
