timestamp,equipment_id,temperature,oxygen_flow,pressure,vibration,lance_position,current
2024-06-04 07:00:00,BOF-001,1643.83,640.34,1.8,3.31,1.68,461.98
2024-06-04 07:15:00,BOF-001,1620.46,618.53,2.1,2.91,1.39,455.73
2024-06-04 07:30:00,BOF-001,1608.03,608.21,2.13,3.14,1.48,414.98
2024-06-04 07:45:00,BOF-001,1587.63,590.91,1.75,3.44,1.45,489.32
2024-06-04 08:00:00,BOF-001,1772.97,620.95,1.55,2.17,1.39,483.35
2024-06-04 08:15:00,BOF-001,1434.98,589.7,1.65,3.23,1.58,430.15
2024-06-04 08:30:00,BOF-001,1548.49,604.14,1.9,3.71,1.54,393.3
2024-06-04 08:45:00,BOF-001,1840.94,570.38,1.78,2.74,1.45,470.4
2024-06-04 09:00:00,BOF-001,1728.73,664.85,1.48,2.61,1.41,435.38
2024-06-04 09:15:00,BOF-001,1674.47,568.46,1.7,2.61,1.55,432.88
2024-06-04 09:30:00,BOF-001,1649.62,618.19,0.87,3.17,1.54,416.43
2024-06-04 09:45:00,BOF-001,1603.19,577.98,1.86,3.85,1.49,334.17
2024-06-04 10:00:00,BOF-001,1547.89,560.12,2.48,4.24,1.64,404.08
2024-06-04 10:15:00,BOF-001,1679.41,615.8,0.76,3.94,1.66,303.46
2024-06-04 10:30:00,BOF-001,1713.97,646.58,1.71,2.79,1.45,436.39
2024-06-04 10:45:00,BOF-001,1594.56,578.42,1.91,2.48,1.71,346.0
2024-06-04 11:00:00,BOF-001,1504.65,619.23,1.83,2.08,1.47,385.81
2024-06-04 11:15:00,BOF-001,1703.18,655.65,1.95,3.27,1.47,434.43
2024-06-04 11:30:00,BOF-001,1712.02,670.42,2.52,4.76,1.57,463.33
2024-06-04 11:45:00,BOF-001,1716.55,593.35,1.8,3.12,1.53,458.68
2024-06-04 12:00:00,BOF-001,1637.32,600.47,1.88,3.21,1.5,374.63
2024-06-04 12:15:00,BOF-001,1477.32,605.45,1.68,2.97,1.31,479.08
2024-06-04 12:30:00,BOF-001,1551.99,623.76,1.79,3.33,1.34,467.27
2024-06-04 12:45:00,BOF-001,1752.87,596.76,2.07,2.63,1.37,397.63
2024-06-04 13:00:00,BOF-001,1541.95,621.59,1.8,3.19,1.5,441.19
2024-06-04 13:15:00,BOF-001,1706.0,600.31,1.76,2.82,1.45,410.22
2024-06-04 13:30:00,BOF-001,1568.3,579.45,1.84,3.29,1.46,483.15
2024-06-04 13:45:00,BOF-001,1560.25,615.5,1.57,2.99,1.47,489.71
2024-06-04 14:00:00,BOF-001,1796.07,584.84,1.84,3.31,1.6,471.73
2024-06-04 14:15:00,BOF-001,1799.03,572.31,2.14,2.45,1.58,500.19
2024-06-04 14:30:00,BOF-001,1663.06,602.2,1.64,3.65,1.46,463.98
2024-06-04 14:45:00,BOF-001,1611.23,577.61,1.85,0.03,1.47,452.41
2024-06-04 15:00:00,BOF-001,1732.56,591.32,1.8,2.82,1.41,468.66
2024-06-04 15:15:00,BOF-001,1045.9,631.24,1.79,2.66,1.47,423.78
2024-06-04 15:30:00,BOF-001,1746.93,584.19,1.79,2.24,1.63,417.2
2024-06-04 15:45:00,BOF-001,1811.64,565.88,1.94,2.3,1.59,443.93
2024-06-04 16:00:00,BOF-001,1696.45,619.57,1.58,2.76,1.54,436.76
2024-06-04 16:15:00,BOF-001,1556.98,634.93,0.8,3.09,1.39,426.62
2024-06-04 16:30:00,BOF-001,1771.97,588.85,1.81,3.12,1.49,497.91
2024-06-04 16:45:00,BOF-001,1675.02,642.36,1.45,4.05,1.46,427.05
2024-06-04 17:00:00,BOF-001,1638.77,619.12,1.88,4.9,1.48,404.43
2024-06-04 17:15:00,BOF-001,1572.48,645.25,1.82,2.63,1.58,404.96
2024-06-04 17:30:00,BOF-001,1558.82,573.36,1.63,2.94,1.61,454.19
2024-06-04 17:45:00,BOF-001,1742.27,547.81,1.83,2.45,1.74,499.09
2024-06-04 18:00:00,BOF-001,1643.91,617.63,1.54,3.92,1.41,388.16
2024-06-04 18:15:00,BOF-001,1643.07,601.6,1.66,4.08,1.62,466.69
2024-06-04 18:30:00,BOF-001,1660.09,608.8,1.81,3.48,1.49,487.97
2024-06-04 18:45:00,BOF-001,1493.81,614.52,1.46,3.56,1.43,422.58
2024-06-04 19:00:00,BOF-001,1648.24,648.2,1.57,2.9,1.72,421.11
2024-06-04 19:15:00,BOF-001,1649.48,582.07,1.6,3.4,1.68,508.82
2024-06-04 19:30:00,BOF-001,1769.61,652.41,1.82,3.75,1.47,488.46
2024-06-04 19:45:00,BOF-001,1716.21,586.33,1.89,2.81,1.43,434.54
2024-06-04 20:00:00,BOF-001,1552.86,616.14,1.62,3.86,1.32,462.12
2024-06-04 20:15:00,BOF-001,1618.53,613.19,1.61,2.99,1.63,449.95
2024-06-04 20:30:00,BOF-001,1733.7,577.72,1.83,2.94,1.3,477.8
2024-06-04 20:45:00,BOF-001,1545.78,614.95,1.82,2.47,1.49,448.02
2024-06-04 21:00:00,BOF-001,1785.68,571.39,1.66,3.13,1.41,429.31
2024-06-04 21:15:00,BOF-001,1646.76,542.52,2.17,3.67,1.64,430.02
2024-06-04 21:30:00,BOF-001,1692.9,630.21,1.84,1.64,1.68,637.49
2024-06-04 21:45:00,BOF-001,1614.65,729.95,1.77,3.21,1.33,623.55
2024-06-04 22:00:00,BOF-001,1613.55,557.74,2.6,3.44,1.51,451.95
2024-06-04 22:15:00,BOF-001,1576.25,592.97,2.0,3.07,1.53,469.03
2024-06-04 22:30:00,BOF-001,1772.94,567.44,1.91,1.82,1.47,467.02
2024-06-04 22:45:00,BOF-001,1697.34,619.58,1.45,2.18,1.44,548.31
2024-06-04 23:00:00,BOF-001,1572.69,633.9,1.66,2.95,1.66,436.49
2024-06-04 23:15:00,BOF-001,1706.44,734.57,1.71,2.0,1.45,412.61
2024-06-04 23:30:00,BOF-001,1725.24,534.89,1.8,4.61,1.7,423.16
2024-06-04 23:45:00,BOF-001,1736.52,615.18,1.93,3.78,1.12,495.17
2024-06-05 00:00:00,BOF-001,1937.15,618.31,1.59,2.38,1.58,536.86
2024-06-05 00:15:00,BOF-001,1663.68,574.21,1.78,3.52,1.58,419.99
2024-06-05 00:30:00,BOF-001,1575.48,585.17,2.14,3.4,1.43,432.39
2024-06-05 00:45:00,BOF-001,1756.53,457.82,1.81,2.78,1.32,443.33
2024-06-05 01:00:00,BOF-001,1703.34,600.5,1.66,3.59,1.41,367.28
2024-06-05 01:15:00,BOF-001,1729.11,625.1,1.53,1.75,1.38,523.97
2024-06-05 01:30:00,BOF-001,1828.15,489.88,1.7,2.79,1.58,411.5
2024-06-05 01:45:00,BOF-001,1726.53,616.53,1.58,2.69,1.46,441.03
2024-06-05 02:00:00,BOF-001,1652.01,561.75,1.72,4.08,1.64,461.66
2024-06-05 02:15:00,BOF-001,1716.21,583.21,1.91,2.42,1.56,450.78
2024-06-05 02:30:00,BOF-001,1554.16,635.47,1.81,3.41,1.48,451.76
2024-06-05 02:45:00,BOF-001,1795.05,564.08,1.7,2.59,1.51,460.51
2024-06-05 03:00:00,BOF-001,1597.84,575.0,1.44,3.64,1.37,409.06
2024-06-05 03:15:00,BOF-001,1742.14,619.04,1.97,2.74,1.48,448.71
2024-06-05 03:30:00,BOF-001,1633.62,545.39,1.73,2.27,1.51,588.77
2024-06-05 03:45:00,BOF-001,1798.02,570.14,1.82,2.98,1.46,433.84
2024-06-05 04:00:00,BOF-001,1673.82,623.74,1.62,3.51,1.44,452.93
2024-06-05 04:15:00,BOF-001,1800.78,554.23,1.72,3.31,1.6,463.59
2024-06-05 04:30:00,BOF-001,1644.4,577.11,1.68,2.1,1.41,467.26
2024-06-05 04:45:00,BOF-001,1560.97,778.37,1.53,2.04,1.56,454.56
2024-06-05 05:00:00,BOF-001,1673.69,566.67,1.62,2.61,1.61,458.61
2024-06-05 05:15:00,BOF-001,1639.34,625.67,1.8,2.41,1.55,421.27
2024-06-05 05:30:00,BOF-001,1601.67,608.28,1.86,2.46,1.38,409.75
2024-06-05 05:45:00,BOF-001,1749.45,592.18,1.66,2.72,1.51,461.66
2024-06-05 06:00:00,BOF-001,1541.75,543.05,1.56,3.36,1.59,437.68
2024-06-05 06:15:00,BOF-001,1802.93,600.7,1.73,2.83,1.47,458.86
2024-06-05 06:30:00,BOF-001,1635.2,552.96,1.96,2.29,1.41,449.3
2024-06-05 06:45:00,BOF-001,1541.03,548.36,1.61,2.45,1.41,427.99
2024-06-05 07:00:00,BOF-001,1681.19,611.87,1.8,3.27,1.53,433.03
2024-06-05 07:15:00,BOF-001,1664.62,608.29,1.67,2.93,1.86,396.79
2024-06-05 07:30:00,BOF-001,1637.7,539.72,2.03,2.57,1.44,446.36
2024-06-05 07:45:00,BOF-001,1599.61,461.09,1.7,3.38,1.29,420.37
2024-06-05 08:00:00,BOF-001,1755.13,614.17,1.93,3.48,1.68,464.69
2024-06-05 08:15:00,BOF-001,1693.15,607.94,2.0,3.46,1.47,448.1
2024-06-05 08:30:00,BOF-001,1611.15,605.97,2.11,2.94,1.58,461.82
2024-06-05 08:45:00,BOF-001,1681.86,592.24,1.53,2.46,1.63,456.26
2024-06-05 09:00:00,BOF-001,1587.6,632.24,1.52,2.86,1.84,370.96
2024-06-05 09:15:00,BOF-001,1728.28,605.01,2.03,2.57,1.57,469.54
2024-06-05 09:30:00,BOF-001,1817.74,799.6,2.0,1.42,1.53,438.06
2024-06-05 09:45:00,BOF-001,1738.57,601.32,1.68,2.86,1.35,467.89
2024-06-05 10:00:00,BOF-001,1597.16,565.9,1.15,1.71,1.3,641.34
2024-06-05 10:15:00,BOF-001,1573.02,605.23,1.82,2.56,1.26,444.04
2024-06-05 10:30:00,BOF-001,1657.91,559.67,1.5,2.65,1.48,470.98
2024-06-05 10:45:00,BOF-001,1521.25,612.82,0.73,3.93,1.4,457.58
2024-06-05 11:00:00,BOF-001,1723.2,657.03,1.84,2.29,1.45,467.92
2024-06-05 11:15:00,BOF-001,1703.26,601.88,1.86,3.14,1.64,467.63
2024-06-05 11:30:00,BOF-001,1637.73,444.11,1.19,2.81,1.55,484.39
2024-06-05 11:45:00,BOF-001,1626.8,627.09,1.73,3.28,1.5,259.76
2024-06-05 12:00:00,BOF-001,1641.15,607.72,1.6,2.6,1.52,470.82
2024-06-05 12:15:00,BOF-001,1774.94,671.45,1.98,2.05,1.43,469.24
2024-06-05 12:30:00,BOF-001,1617.55,598.77,1.88,3.06,1.05,489.93
2024-06-05 12:45:00,BOF-001,1554.32,609.56,1.73,3.01,1.36,460.71
2024-06-05 13:00:00,BOF-001,1587.46,631.06,1.81,3.11,1.58,473.38
2024-06-05 13:15:00,BOF-001,1729.15,556.16,1.72,2.82,1.68,445.5
2024-06-05 13:30:00,BOF-001,1573.14,621.43,1.94,2.79,1.64,423.08
2024-06-05 13:45:00,BOF-001,1745.89,586.85,2.14,3.48,1.5,450.84
2024-06-05 14:00:00,BOF-001,1633.88,590.91,1.65,3.43,1.6,447.23
2024-06-05 14:15:00,BOF-001,1506.52,623.03,1.88,2.52,1.55,459.13
2024-06-05 14:30:00,BOF-001,1709.89,579.16,1.49,2.91,1.52,518.54
2024-06-05 14:45:00,BOF-001,1628.29,592.86,1.59,2.28,1.54,458.44
2024-06-05 15:00:00,BOF-001,1679.72,595.49,1.91,3.34,1.37,451.03
2024-06-05 15:15:00,BOF-001,1600.14,597.45,1.79,3.28,1.45,450.92
2024-06-05 15:30:00,BOF-001,1748.47,579.22,1.58,3.85,1.43,463.17
2024-06-05 15:45:00,BOF-001,1685.65,616.72,1.8,3.44,1.35,454.49
2024-06-05 16:00:00,BOF-001,1823.31,564.35,1.98,3.11,1.56,455.94
2024-06-05 16:15:00,BOF-001,1706.84,543.58,1.51,4.55,1.57,445.88
2024-06-05 16:30:00,BOF-001,1631.38,701.36,2.9,3.21,1.25,471.11
2024-06-05 16:45:00,BOF-001,1580.84,616.04,1.91,3.33,1.5,422.65
2024-06-05 17:00:00,BOF-001,1536.62,616.88,1.92,1.91,1.47,437.62
2024-06-05 17:15:00,BOF-001,1639.7,609.31,1.8,3.49,1.44,485.85
2024-06-05 17:30:00,BOF-001,1642.81,589.85,2.15,4.45,1.34,441.05
2024-06-05 17:45:00,BOF-001,1777.28,612.03,1.99,3.17,1.51,424.85
2024-06-05 18:00:00,BOF-001,1617.1,595.85,0.7,3.47,1.5,455.4
2024-06-05 18:15:00,BOF-001,1731.18,597.95,1.95,1.16,1.8,435.13
2024-06-05 18:30:00,BOF-001,1641.46,351.83,1.65,4.08,1.58,417.79
2024-06-05 18:45:00,BOF-001,1801.35,586.62,1.74,3.37,1.58,477.41
2024-06-05 19:00:00,BOF-001,1524.72,540.94,2.09,2.05,1.31,549.1
2024-06-05 19:15:00,BOF-001,1758.16,663.52,1.88,-0.02,1.58,455.11
2024-06-05 19:30:00,BOF-001,1610.08,625.83,1.93,3.47,1.73,447.51
2024-06-05 19:45:00,BOF-001,1721.33,635.87,2.03,3.42,1.47,437.34
2024-06-05 20:00:00,BOF-001,1775.74,584.66,1.91,2.91,1.66,438.4
2024-06-05 20:15:00,BOF-001,1621.9,597.63,1.64,2.78,1.5,449.63
2024-06-05 20:30:00,BOF-001,1908.91,561.04,2.13,2.78,1.6,485.33
2024-06-05 20:45:00,BOF-001,1554.55,565.39,1.9,2.91,1.47,459.55
2024-06-05 21:00:00,BOF-001,1581.68,592.06,1.92,3.08,1.59,495.25
2024-06-05 21:15:00,BOF-001,1455.67,583.35,1.81,3.33,1.49,613.13
2024-06-05 21:30:00,BOF-001,1631.79,613.52,2.02,3.23,1.47,453.03
2024-06-05 21:45:00,BOF-001,1701.98,611.88,2.18,2.74,1.51,414.31
2024-06-05 22:00:00,BOF-001,1669.68,588.09,1.72,2.29,1.39,469.72
2024-06-05 22:15:00,BOF-001,1619.76,624.89,0.84,3.23,1.45,481.33
2024-06-05 22:30:00,BOF-001,1579.05,565.35,1.81,2.83,1.56,471.64
2024-06-05 22:45:00,BOF-001,1266.06,562.34,0.36,3.96,1.58,477.37
2024-06-05 23:00:00,BOF-001,1672.7,615.18,1.52,3.55,1.41,449.5
2024-06-05 23:15:00,BOF-001,1716.02,616.27,1.88,3.2,1.67,463.33
2024-06-05 23:30:00,BOF-001,1208.23,625.42,2.0,2.55,1.68,476.84
2024-06-05 23:45:00,BOF-001,1662.59,556.79,1.92,2.19,1.41,484.36
2024-06-06 00:00:00,BOF-001,1671.21,575.05,1.95,3.0,1.45,449.87
2024-06-06 00:15:00,BOF-001,1574.52,609.03,2.32,3.09,1.5,431.73
2024-06-06 00:30:00,BOF-001,1693.76,609.75,1.91,1.96,1.62,491.48
2024-06-06 00:45:00,BOF-001,1724.68,656.82,1.75,3.28,1.56,452.87
2024-06-06 01:00:00,BOF-001,1604.39,569.32,1.77,3.03,1.47,448.82
2024-06-06 01:15:00,BOF-001,1580.67,664.1,2.13,-0.7,1.37,428.93
2024-06-06 01:30:00,BOF-001,1822.44,615.52,1.55,2.49,1.3,447.43
2024-06-06 01:45:00,BOF-001,1714.04,513.72,2.05,2.53,1.53,439.46
2024-06-06 02:00:00,BOF-001,1664.38,618.24,1.8,2.27,1.68,422.35
2024-06-06 02:15:00,BOF-001,1596.06,577.83,0.84,3.23,1.5,425.61
2024-06-06 02:30:00,BOF-001,1588.18,583.3,1.51,2.25,1.54,468.07
2024-06-06 02:45:00,BOF-001,1695.85,600.09,2.1,3.28,1.52,442.08
2024-06-06 03:00:00,BOF-001,1584.2,554.28,1.63,3.38,1.34,454.47
2024-06-06 03:15:00,BOF-001,1580.74,551.08,1.81,-0.66,1.66,443.11
2024-06-06 03:30:00,BOF-001,1639.2,581.46,1.61,3.31,1.42,579.43
2024-06-06 03:45:00,BOF-001,1701.06,621.01,2.19,2.89,1.42,485.69
2024-06-06 04:00:00,BOF-001,1791.12,580.25,1.82,3.0,1.55,457.94
2024-06-06 04:15:00,BOF-001,1669.23,597.9,1.53,2.64,1.43,470.81
2024-06-06 04:30:00,BOF-001,1584.27,595.54,1.71,2.05,1.37,462.56
2024-06-06 04:45:00,BOF-001,1628.58,630.26,2.08,3.55,1.6,447.34
2024-06-06 05:00:00,BOF-001,2093.29,612.74,1.6,3.1,0.96,435.28
2024-06-06 05:15:00,BOF-001,1746.25,625.63,1.73,2.86,1.6,401.7
2024-06-06 05:30:00,BOF-001,1749.77,635.0,2.04,4.1,1.46,390.41
2024-06-06 05:45:00,BOF-001,1731.09,570.36,1.87,2.4,1.45,475.02
2024-06-06 06:00:00,BOF-001,1803.13,537.46,1.56,3.38,1.53,480.55
2024-06-06 06:15:00,BOF-001,1666.59,704.48,1.84,4.23,1.54,488.16
2024-06-06 06:30:00,BOF-001,1710.14,766.46,1.77,3.25,2.03,446.73
2024-06-06 06:45:00,BOF-001,1585.47,620.81,1.81,2.3,1.42,577.89
2024-06-06 07:00:00,BOF-001,1668.64,745.6,1.99,3.59,1.59,468.24
2024-06-06 07:15:00,BOF-001,1671.81,657.56,1.85,0.52,1.53,486.64
2024-06-06 07:30:00,BOF-001,1713.09,623.29,1.78,2.63,1.53,501.62
2024-06-06 07:45:00,BOF-001,1600.0,581.94,1.77,2.46,1.3,441.06
2024-06-06 08:00:00,BOF-001,1524.79,634.96,2.02,3.98,1.53,478.3
2024-06-06 08:15:00,BOF-001,1603.54,552.54,1.66,2.76,1.54,464.29
2024-06-06 08:30:00,BOF-001,1734.94,609.93,1.37,2.45,1.47,451.52
2024-06-06 08:45:00,BOF-001,1633.02,584.11,1.75,3.75,1.56,430.66
2024-06-06 09:00:00,BOF-001,1687.55,597.97,1.88,2.05,1.43,488.2
2024-06-06 09:15:00,BOF-001,1602.12,618.15,1.72,3.04,1.53,484.91
2024-06-06 09:30:00,BOF-001,1733.26,627.76,1.69,2.59,1.35,445.29
2024-06-06 09:45:00,BOF-001,1641.54,603.36,1.73,3.36,1.59,472.53
2024-06-06 10:00:00,BOF-001,1640.42,710.0,1.8,2.75,1.42,468.49
2024-06-06 10:15:00,BOF-001,1756.2,548.41,1.54,2.15,1.54,469.08
2024-06-06 10:30:00,BOF-001,1776.12,553.17,1.93,3.09,1.62,422.35
2024-06-06 10:45:00,BOF-001,1757.79,522.77,0.12,2.72,1.6,422.41
2024-06-06 11:00:00,BOF-001,1623.77,604.99,1.91,3.51,1.54,445.14
2024-06-06 11:15:00,BOF-001,1602.42,627.7,1.86,3.04,1.58,462.27
2024-06-06 11:30:00,BOF-001,1577.06,528.41,1.9,4.28,1.65,503.05
2024-06-06 11:45:00,BOF-001,1530.89,631.59,1.41,2.67,1.51,406.32
2024-06-06 12:00:00,BOF-001,1575.37,641.71,1.86,3.7,1.6,483.56
2024-06-06 12:15:00,BOF-001,1582.1,605.45,1.69,2.79,1.38,411.95
2024-06-06 12:30:00,BOF-001,1549.05,646.21,2.12,2.93,1.43,327.45
2024-06-06 12:45:00,BOF-001,1528.62,598.7,1.87,3.45,1.65,394.93
2024-06-06 13:00:00,BOF-001,1545.71,562.31,1.56,2.43,1.91,491.18
2024-06-06 13:15:00,BOF-001,1645.92,590.09,1.46,3.71,1.45,458.16
2024-06-06 13:30:00,BOF-001,1685.25,648.14,1.68,3.42,1.47,462.53
2024-06-06 13:45:00,BOF-001,1678.18,581.61,2.9,3.47,1.43,474.84
2024-06-06 14:00:00,BOF-001,1608.27,612.59,2.03,3.56,1.48,441.86
2024-06-06 14:15:00,BOF-001,1622.1,616.3,1.84,3.35,1.4,398.18
2024-06-06 14:30:00,BOF-001,1679.38,635.27,1.82,3.41,1.44,396.89
2024-06-06 14:45:00,BOF-001,1665.4,544.06,1.73,3.79,1.51,466.51
2024-06-06 15:00:00,BOF-001,1694.94,641.55,1.8,3.0,1.66,442.02
2024-06-06 15:15:00,BOF-001,1573.01,571.65,2.04,2.89,1.5,486.18
2024-06-06 15:30:00,BOF-001,1788.71,645.47,1.73,3.29,1.33,451.47
2024-06-06 15:45:00,BOF-001,1700.51,589.09,1.93,3.06,1.6,470.09
2024-06-06 16:00:00,BOF-001,1709.42,589.22,1.69,3.56,1.58,477.8
2024-06-06 16:15:00,BOF-001,1260.3,623.11,2.0,4.12,1.42,477.24
2024-06-06 16:30:00,BOF-001,1563.27,639.11,1.92,2.43,1.58,443.11
2024-06-06 16:45:00,BOF-001,1594.21,585.84,1.99,3.06,1.49,277.2
2024-06-06 17:00:00,BOF-001,1708.96,591.54,2.18,2.36,1.64,475.02
2024-06-06 17:15:00,BOF-001,1972.79,581.76,1.28,2.87,1.74,457.74
2024-06-06 17:30:00,BOF-001,1685.72,582.75,1.95,2.91,1.54,397.14
2024-06-06 17:45:00,BOF-001,1766.69,614.9,1.89,2.77,1.58,385.25
2024-06-06 18:00:00,BOF-001,1593.44,597.27,1.89,3.54,1.66,431.94
2024-06-06 18:15:00,BOF-001,1575.08,637.74,1.85,3.22,1.6,478.32
2024-06-06 18:30:00,BOF-001,1591.51,579.19,1.85,2.64,1.55,450.79
2024-06-06 18:45:00,BOF-001,1636.87,622.59,1.87,3.54,1.49,497.79
2024-06-06 19:00:00,BOF-001,1726.02,621.35,0.84,2.93,1.39,474.07
2024-06-06 19:15:00,BOF-001,1730.93,591.56,1.97,2.68,1.47,410.51
2024-06-06 19:30:00,BOF-001,1713.9,592.35,1.03,2.39,1.48,480.61
2024-06-06 19:45:00,BOF-001,1494.5,614.62,1.76,2.12,1.5,413.62
2024-06-06 20:00:00,BOF-001,1635.01,579.23,1.8,2.72,1.32,500.09
2024-06-06 20:15:00,BOF-001,1579.42,589.09,1.72,3.04,1.46,465.62
2024-06-06 20:30:00,BOF-001,1682.34,560.86,2.16,3.56,1.47,493.1
2024-06-06 20:45:00,BOF-001,1722.0,572.73,1.55,4.54,1.36,466.53
2024-06-06 21:00:00,BOF-001,1610.07,568.96,1.95,4.12,1.54,449.71
2024-06-06 21:15:00,BOF-001,1803.7,571.88,1.95,2.54,1.59,454.44
2024-06-06 21:30:00,BOF-001,1577.51,547.3,2.37,2.77,1.5,424.06
2024-06-06 21:45:00,BOF-001,1692.56,550.46,1.86,2.79,1.38,456.4
2024-06-06 22:00:00,BOF-001,1821.56,626.06,2.05,2.62,1.49,453.6
2024-06-06 22:15:00,BOF-001,1723.45,595.76,1.73,2.82,1.57,466.81
2024-06-06 22:30:00,BOF-001,1697.56,637.37,2.06,2.86,1.57,443.46
2024-06-06 22:45:00,BOF-001,1636.37,631.4,2.02,2.91,1.5,424.01
2024-06-06 23:00:00,BOF-001,1698.92,586.12,1.66,3.95,1.54,449.83
2024-06-06 23:15:00,BOF-001,1605.83,572.21,1.58,2.56,1.44,424.73
2024-06-06 23:30:00,BOF-001,1740.24,604.55,1.83,4.1,1.25,422.92
2024-06-06 23:45:00,BOF-001,1592.07,586.68,2.35,3.33,1.46,412.2
2024-06-07 00:00:00,BOF-001,1630.13,619.09,1.22,2.07,1.42,446.03
2024-06-07 00:15:00,BOF-001,1582.85,540.35,1.7,2.5,1.6,453.77
2024-06-07 00:30:00,BOF-001,1622.52,610.1,2.23,2.43,1.51,433.53
2024-06-07 00:45:00,BOF-001,1613.36,647.7,1.71,2.99,1.51,461.11
2024-06-07 01:00:00,BOF-001,1488.69,588.08,1.88,6.97,1.55,447.26
2024-06-07 01:15:00,BOF-001,1652.67,618.41,1.94,3.49,1.49,439.65
2024-06-07 01:30:00,BOF-001,1611.27,563.18,1.79,2.39,1.41,482.46
2024-06-07 01:45:00,BOF-001,1545.24,581.98,1.73,3.73,1.48,431.48
2024-06-07 02:00:00,BOF-001,1595.24,573.66,2.05,2.37,1.35,440.24
2024-06-07 02:15:00,BOF-001,1678.93,645.99,1.81,-0.38,1.62,459.11
2024-06-07 02:30:00,BOF-001,1508.08,658.86,1.78,3.63,1.39,472.2
2024-06-07 02:45:00,BOF-001,1637.15,585.27,1.96,3.62,1.69,418.48
2024-06-07 03:00:00,BOF-001,1741.65,757.35,1.59,3.49,0.83,453.62
2024-06-07 03:15:00,BOF-001,1615.41,617.51,1.55,3.01,1.56,448.05
2024-06-07 03:30:00,BOF-001,1766.99,588.47,1.48,2.96,1.69,470.77
2024-06-07 03:45:00,BOF-001,1736.07,647.72,1.91,2.3,1.53,431.3
2024-06-07 04:00:00,BOF-001,1679.12,582.6,1.77,2.99,1.47,450.71
2024-06-07 04:15:00,BOF-001,1648.07,580.63,1.97,2.6,1.5,498.78
2024-06-07 04:30:00,BOF-001,2087.76,569.25,1.81,0.93,1.41,437.52
2024-06-07 04:45:00,BOF-001,1689.19,626.63,1.53,4.38,1.3,483.53
2024-06-07 05:00:00,BOF-001,1809.92,571.45,1.73,3.19,1.56,439.39
2024-06-07 05:15:00,BOF-001,1690.07,595.66,1.98,2.33,1.3,446.28
2024-06-07 05:30:00,BOF-001,1769.08,589.59,1.75,3.75,1.36,438.49
2024-06-07 05:45:00,BOF-001,1557.27,584.28,2.04,3.81,1.51,419.61
2024-06-07 06:00:00,BOF-001,1606.78,593.18,1.71,3.86,1.43,419.91
2024-06-07 06:15:00,BOF-001,1651.33,587.44,1.94,2.71,1.55,469.62
2024-06-07 06:30:00,BOF-001,1757.48,647.55,0.66,2.93,1.66,434.76
2024-06-07 06:45:00,BOF-001,1506.68,613.25,1.75,2.24,1.47,428.43
2024-06-07 07:00:00,BOF-001,1891.42,602.68,1.72,3.94,1.44,429.96
2024-06-07 07:15:00,BOF-001,1649.98,587.56,2.25,3.07,1.68,401.79
2024-06-07 07:30:00,BOF-001,1744.24,428.01,2.02,2.18,1.57,431.14
2024-06-07 07:45:00,BOF-001,1648.72,581.16,1.67,3.99,1.59,443.84
2024-06-07 08:00:00,BOF-001,1584.75,599.31,1.65,2.59,1.58,421.2
2024-06-07 08:15:00,BOF-001,1787.07,598.14,2.06,2.76,1.81,459.19
2024-06-07 08:30:00,BOF-001,1634.53,604.55,1.83,2.37,1.46,445.59
2024-06-07 08:45:00,BOF-001,1592.0,643.88,1.96,2.28,1.4,428.3
2024-06-07 09:00:00,BOF-001,1680.77,586.55,1.46,3.23,1.96,455.09
2024-06-07 09:15:00,BOF-001,1697.69,642.3,1.64,2.58,1.54,449.76
2024-06-07 09:30:00,BOF-001,1676.79,593.91,2.22,2.09,1.56,471.68
2024-06-07 09:45:00,BOF-001,1683.3,605.98,1.97,3.59,1.31,410.34
2024-06-07 10:00:00,BOF-001,1680.46,597.01,1.59,5.18,1.59,496.23
2024-06-07 10:15:00,BOF-001,1748.65,639.84,1.85,4.07,1.45,442.61
2024-06-07 10:30:00,BOF-001,1654.53,574.79,1.6,2.78,1.29,474.23
2024-06-07 10:45:00,BOF-001,1598.15,623.89,2.08,3.02,1.37,416.31
2024-06-07 11:00:00,BOF-001,1707.79,652.31,0.74,3.13,1.45,449.82
2024-06-07 11:15:00,BOF-001,1452.84,596.89,1.86,3.08,1.43,438.46
2024-06-07 11:30:00,BOF-001,1698.16,513.17,1.85,3.15,1.5,462.53
2024-06-07 11:45:00,BOF-001,1770.6,566.33,1.58,2.81,1.55,493.7
2024-06-07 12:00:00,BOF-001,1710.97,587.06,1.75,1.92,1.49,451.76
2024-06-07 12:15:00,BOF-001,1522.9,611.91,1.88,3.17,1.45,434.32
2024-06-07 12:30:00,BOF-001,1765.39,639.5,1.44,3.35,1.51,451.54
2024-06-07 12:45:00,BOF-001,1605.82,596.95,1.54,2.8,1.52,383.72
2024-06-07 13:00:00,BOF-001,1665.95,586.78,1.77,4.49,1.63,437.35
2024-06-07 13:15:00,BOF-001,1753.24,619.98,1.63,2.71,1.44,388.03
2024-06-07 13:30:00,BOF-001,1600.57,595.08,1.71,2.62,1.49,478.79
2024-06-07 13:45:00,BOF-001,1661.12,600.78,1.8,3.27,1.66,474.59
2024-06-07 14:00:00,BOF-001,1545.66,585.48,1.62,3.14,1.38,468.26
