timestamp,equipment_id,temperature,pressure,gas_flow,burden_level,cooling_water_temp,vibration
2024-06-04 07:00:00,BF-002,1151.59,2.46,4609.7,82.23,36.49,2.17
2024-06-04 07:15:00,BF-002,1098.0,2.27,4327.77,93.7,33.28,2.29
2024-06-04 07:30:00,BF-002,1178.37,2.5,4463.12,89.57,31.46,3.11
2024-06-04 07:45:00,BF-002,1256.7,2.3,4466.55,77.53,35.09,5.06
2024-06-04 08:00:00,BF-002,1273.72,0.65,4469.79,84.12,42.14,2.02
2024-06-04 08:15:00,BF-002,1174.46,2.01,4488.66,87.6,36.56,2.17
2024-06-04 08:30:00,BF-002,1185.73,3.0,4557.72,81.1,33.54,2.53
2024-06-04 08:45:00,BF-002,1269.81,2.4,4733.57,90.46,42.11,2.39
2024-06-04 09:00:00,BF-002,1233.53,2.65,4526.03,88.07,36.94,1.69
2024-06-04 09:15:00,BF-002,1224.47,2.53,4397.99,88.59,37.03,2.29
2024-06-04 09:30:00,BF-002,1206.97,2.65,4497.59,83.42,35.87,3.45
2024-06-04 09:45:00,BF-002,1236.24,1.9,4287.39,79.91,36.54,2.59
2024-06-04 10:00:00,BF-002,1198.51,2.36,4320.57,91.09,27.6,2.81
2024-06-04 10:15:00,BF-002,1276.48,2.85,4586.48,93.8,35.46,1.79
2024-06-04 10:30:00,BF-002,1194.02,3.08,3874.05,90.17,37.39,2.83
2024-06-04 10:45:00,BF-002,1193.23,2.39,4456.65,89.46,39.74,3.25
2024-06-04 11:00:00,BF-002,1097.22,2.43,4685.61,85.31,41.88,2.66
2024-06-04 11:15:00,BF-002,1252.9,2.82,4580.8,81.46,38.31,1.9
2024-06-04 11:30:00,BF-002,1436.8,2.63,4672.11,88.71,35.64,2.82
2024-06-04 11:45:00,BF-002,1081.5,2.51,4567.18,81.87,35.21,2.91
2024-06-04 12:00:00,BF-002,1191.06,2.48,4898.41,90.01,32.91,2.15
2024-06-04 12:15:00,BF-002,1183.09,2.33,4253.82,86.36,36.64,3.03
2024-06-04 12:30:00,BF-002,1222.49,2.32,4523.12,77.62,40.94,2.73
2024-06-04 12:45:00,BF-002,1457.88,2.54,4645.49,85.28,33.89,1.5
2024-06-04 13:00:00,BF-002,1158.61,2.59,4415.62,78.78,35.56,2.21
2024-06-04 13:15:00,BF-002,1336.0,2.61,4735.74,78.05,32.88,2.33
2024-06-04 13:30:00,BF-002,1189.93,1.26,4620.91,73.92,38.11,2.47
2024-06-04 13:45:00,BF-002,1115.59,2.9,4201.64,78.26,38.74,2.5
2024-06-04 14:00:00,BF-002,1279.14,2.01,4572.43,79.05,32.92,2.89
2024-06-04 14:15:00,BF-002,1236.42,2.66,4621.63,108.74,36.75,2.91
2024-06-04 14:30:00,BF-002,973.61,2.34,4826.53,87.87,27.1,3.31
2024-06-04 14:45:00,BF-002,1178.23,2.24,4464.12,95.0,34.18,2.67
2024-06-04 15:00:00,BF-002,1202.29,2.4,4611.79,84.03,38.85,3.24
2024-06-04 15:15:00,BF-002,1091.57,2.02,4551.53,78.53,49.65,2.97
2024-06-04 15:30:00,BF-002,1186.45,2.61,4387.56,84.96,31.1,3.11
2024-06-04 15:45:00,BF-002,1322.84,2.98,4430.16,82.88,37.07,3.3
2024-06-04 16:00:00,BF-002,1152.28,2.31,4061.43,87.12,34.67,2.33
2024-06-04 16:15:00,BF-002,1208.84,3.21,4405.45,77.88,35.59,2.46
2024-06-04 16:30:00,BF-002,1115.76,2.24,4814.23,85.24,36.01,1.45
2024-06-04 16:45:00,BF-002,1471.27,2.37,4465.5,91.74,37.73,3.05
2024-06-04 17:00:00,BF-002,1136.74,2.91,4668.91,91.82,38.25,3.01
2024-06-04 17:15:00,BF-002,1221.37,2.14,4545.56,90.95,36.16,2.57
2024-06-04 17:30:00,BF-002,1210.79,2.43,4584.89,87.76,38.53,2.9
2024-06-04 17:45:00,BF-002,1134.85,3.02,4898.87,89.7,34.94,3.03
2024-06-04 18:00:00,BF-002,1204.41,2.15,4418.3,84.81,18.02,2.51
2024-06-04 18:15:00,BF-002,1206.19,2.68,4416.91,87.1,25.49,2.72
2024-06-04 18:30:00,BF-002,1208.75,3.81,4717.46,84.36,31.48,2.49
2024-06-04 18:45:00,BF-002,1242.7,1.92,4483.9,82.27,39.47,2.45
2024-06-04 19:00:00,BF-002,1278.25,2.32,4445.48,86.29,35.18,2.16
2024-06-04 19:15:00,BF-002,1169.31,3.21,4690.75,93.5,39.8,1.8
2024-06-04 19:30:00,BF-002,1184.68,2.57,4551.71,86.39,36.4,1.86
2024-06-04 19:45:00,BF-002,1191.34,2.62,4469.75,87.42,36.28,2.46
2024-06-04 20:00:00,BF-002,1134.89,2.57,4431.66,88.89,37.85,1.94
2024-06-04 20:15:00,BF-002,1149.61,3.11,5212.48,86.61,35.9,2.03
2024-06-04 20:30:00,BF-002,1228.16,2.21,4190.39,83.9,33.16,2.09
2024-06-04 20:45:00,BF-002,1296.25,2.3,3776.57,88.9,34.6,2.36
2024-06-04 21:00:00,BF-002,1148.02,2.47,4415.16,81.34,38.53,3.07
2024-06-04 21:15:00,BF-002,1314.66,4.29,4159.27,90.88,37.17,4.06
2024-06-04 21:30:00,BF-002,1171.68,2.55,4219.91,91.3,32.46,2.52
2024-06-04 21:45:00,BF-002,1260.6,2.55,4517.33,84.76,35.92,2.04
2024-06-04 22:00:00,BF-002,1221.47,2.33,4504.47,81.69,32.08,0.4
2024-06-04 22:15:00,BF-002,1209.74,2.68,4182.53,95.67,35.3,2.19
2024-06-04 22:30:00,BF-002,1178.65,1.93,4616.21,81.49,38.06,2.41
2024-06-04 22:45:00,BF-002,1200.79,2.34,4393.78,83.53,33.2,1.73
2024-06-04 23:00:00,BF-002,1006.69,2.25,4394.23,74.95,34.72,0.36
2024-06-04 23:15:00,BF-002,1247.28,2.17,4582.76,91.88,32.2,2.53
2024-06-04 23:30:00,BF-002,1255.89,1.97,4524.15,77.82,36.83,2.58
2024-06-04 23:45:00,BF-002,1167.48,2.57,4305.57,87.44,35.44,2.98
2024-06-05 00:00:00,BF-002,1117.98,2.63,4215.14,86.52,33.08,1.8
2024-06-05 00:15:00,BF-002,1183.61,2.63,4533.07,84.61,36.26,1.95
2024-06-05 00:30:00,BF-002,1299.42,4.02,4515.72,82.29,34.93,3.33
2024-06-05 00:45:00,BF-002,1211.6,2.83,5021.2,87.2,36.51,2.77
2024-06-05 01:00:00,BF-002,1096.13,1.89,4050.42,120.31,32.23,4.2
2024-06-05 01:15:00,BF-002,1153.61,2.69,4529.45,83.74,34.03,2.41
2024-06-05 01:30:00,BF-002,1175.69,2.55,4175.39,76.72,35.41,3.03
2024-06-05 01:45:00,BF-002,1184.46,0.82,4417.05,75.94,37.07,3.54
2024-06-05 02:00:00,BF-002,1141.45,2.46,4414.47,84.06,32.07,5.83
2024-06-05 02:15:00,BF-002,1208.34,2.33,4608.4,82.72,35.34,2.27
2024-06-05 02:30:00,BF-002,1159.08,2.66,4613.99,84.14,37.98,2.44
2024-06-05 02:45:00,BF-002,1247.45,2.21,4772.96,86.43,35.19,1.59
2024-06-05 03:00:00,BF-002,1204.46,4.49,3634.19,82.58,34.05,2.55
2024-06-05 03:15:00,BF-002,1274.04,2.35,4697.05,98.8,33.39,2.6
2024-06-05 03:30:00,BF-002,1116.13,1.89,4775.14,86.91,33.44,2.95
2024-06-05 03:45:00,BF-002,1173.45,2.53,4551.61,89.51,35.67,1.4
2024-06-05 04:00:00,BF-002,1179.63,0.8,4734.9,84.22,29.04,2.04
2024-06-05 04:15:00,BF-002,1223.16,2.14,4542.6,84.25,33.36,2.39
2024-06-05 04:30:00,BF-002,1178.9,2.71,4498.61,82.03,36.25,2.94
2024-06-05 04:45:00,BF-002,1286.12,2.78,4371.14,85.38,37.24,2.3
2024-06-05 05:00:00,BF-002,1190.8,2.47,4576.41,77.38,32.19,3.68
2024-06-05 05:15:00,BF-002,1154.73,1.9,4568.58,76.97,33.12,1.96
2024-06-05 05:30:00,BF-002,1191.95,2.66,4571.25,81.9,35.22,2.25
2024-06-05 05:45:00,BF-002,1183.72,2.4,4728.03,80.27,36.86,1.95
2024-06-05 06:00:00,BF-002,1246.41,2.91,4681.42,81.9,33.89,2.4
2024-06-05 06:15:00,BF-002,1179.41,3.09,4205.1,83.32,34.62,2.74
2024-06-05 06:30:00,BF-002,1123.98,2.05,4208.9,83.55,36.02,2.59
2024-06-05 06:45:00,BF-002,1208.88,3.24,4524.68,89.06,31.54,2.07
2024-06-05 07:00:00,BF-002,1167.46,2.03,4304.76,88.86,39.88,3.11
2024-06-05 07:15:00,BF-002,1142.26,2.34,4480.83,84.86,35.25,3.19
2024-06-05 07:30:00,BF-002,1201.13,2.81,4317.74,94.93,33.95,2.15
2024-06-05 07:45:00,BF-002,1193.39,2.28,4519.31,82.67,38.42,4.04
2024-06-05 08:00:00,BF-002,1188.98,2.26,4296.26,89.16,35.38,1.95
2024-06-05 08:15:00,BF-002,1213.02,1.99,4580.36,87.53,34.48,2.52
2024-06-05 08:30:00,BF-002,1171.06,2.1,4286.04,83.91,36.12,2.52
2024-06-05 08:45:00,BF-002,1205.8,2.26,4527.16,58.93,17.19,1.94
2024-06-05 09:00:00,BF-002,1170.52,2.73,4162.63,82.79,33.15,2.6
2024-06-05 09:15:00,BF-002,1241.11,3.0,4273.92,88.79,38.2,2.44
2024-06-05 09:30:00,BF-002,1198.81,2.27,4641.16,91.24,30.51,2.71
2024-06-05 09:45:00,BF-002,1287.49,2.38,4756.41,85.18,33.78,2.5
2024-06-05 10:00:00,BF-002,1175.26,2.2,4682.28,75.66,40.56,2.9
2024-06-05 10:15:00,BF-002,1217.86,2.04,4651.57,87.73,44.85,4.47
2024-06-05 10:30:00,BF-002,1256.49,2.04,4796.32,84.1,30.24,2.0
2024-06-05 10:45:00,BF-002,1226.81,2.12,4693.12,79.72,38.39,2.35
2024-06-05 11:00:00,BF-002,1207.02,2.48,4193.84,85.38,34.15,2.09
2024-06-05 11:15:00,BF-002,1216.8,2.31,4690.66,83.26,31.82,3.33
2024-06-05 11:30:00,BF-002,1225.38,2.39,4687.5,79.52,38.16,2.98
2024-06-05 11:45:00,BF-002,1214.89,2.62,4125.39,83.89,38.29,1.0
2024-06-05 12:00:00,BF-002,1199.26,2.47,4365.34,92.06,39.28,2.77
2024-06-05 12:15:00,BF-002,1236.86,2.15,4815.8,67.56,32.09,2.44
2024-06-05 12:30:00,BF-002,1195.76,2.79,4474.09,85.13,34.58,2.58
2024-06-05 12:45:00,BF-002,1150.76,1.89,4271.85,112.63,34.12,2.13
2024-06-05 13:00:00,BF-002,1302.92,2.27,4672.72,86.18,32.2,2.17
2024-06-05 13:15:00,BF-002,1243.87,3.02,4444.89,83.6,36.72,2.81
2024-06-05 13:30:00,BF-002,1154.42,2.6,4422.74,85.98,53.4,1.96
2024-06-05 13:45:00,BF-002,1187.78,1.96,4674.74,85.42,33.63,2.15
2024-06-05 14:00:00,BF-002,1171.51,2.03,4580.76,74.26,35.47,2.39
2024-06-05 14:15:00,BF-002,1175.09,2.4,4476.39,87.65,35.43,1.75
2024-06-05 14:30:00,BF-002,1243.36,2.35,4566.19,64.85,38.25,3.0
2024-06-05 14:45:00,BF-002,1183.42,2.71,4465.03,87.71,35.02,2.83
2024-06-05 15:00:00,BF-002,1295.8,2.84,4682.78,84.9,35.1,2.71
2024-06-05 15:15:00,BF-002,1111.67,2.35,4216.55,83.25,37.75,2.31
2024-06-05 15:30:00,BF-002,1198.52,4.15,3822.5,80.23,35.37,3.09
2024-06-05 15:45:00,BF-002,1133.43,2.19,4417.3,85.81,33.29,2.7
2024-06-05 16:00:00,BF-002,1216.37,2.45,4561.12,85.79,16.81,2.99
2024-06-05 16:15:00,BF-002,1222.37,2.19,4274.66,91.75,33.14,3.02
2024-06-05 16:30:00,BF-002,1244.95,2.51,4799.97,63.22,35.73,2.26
2024-06-05 16:45:00,BF-002,1138.65,2.31,4351.64,90.38,31.1,2.06
2024-06-05 17:00:00,BF-002,1221.57,2.69,4711.76,88.97,35.82,2.0
2024-06-05 17:15:00,BF-002,1156.33,2.81,4621.04,81.15,30.46,2.53
2024-06-05 17:30:00,BF-002,1204.79,2.89,4542.95,78.08,32.01,1.14
2024-06-05 17:45:00,BF-002,1177.9,2.51,5474.37,90.07,36.96,1.96
2024-06-05 18:00:00,BF-002,1136.77,2.68,4128.67,87.3,33.67,2.15
2024-06-05 18:15:00,BF-002,1236.11,2.35,4399.17,89.1,35.69,2.19
2024-06-05 18:30:00,BF-002,1187.07,2.25,6108.26,85.74,34.83,2.8
2024-06-05 18:45:00,BF-002,1242.88,2.09,4542.62,79.89,39.67,1.78
2024-06-05 19:00:00,BF-002,1246.45,2.61,4582.15,85.9,35.41,1.65
2024-06-05 19:15:00,BF-002,1265.57,1.88,4116.37,88.26,31.93,1.66
2024-06-05 19:30:00,BF-002,1174.66,2.76,4451.33,73.87,36.82,0.48
2024-06-05 19:45:00,BF-002,1153.55,2.39,4428.66,87.4,31.84,2.21
2024-06-05 20:00:00,BF-002,1260.03,2.41,4351.89,89.14,37.98,2.19
2024-06-05 20:15:00,BF-002,1205.14,2.7,4614.9,89.66,37.38,3.37
2024-06-05 20:30:00,BF-002,1267.44,1.95,5052.24,87.29,35.89,2.72
2024-06-05 20:45:00,BF-002,1140.86,1.26,4355.06,82.9,37.27,2.14
2024-06-05 21:00:00,BF-002,1234.43,2.97,4205.94,84.67,38.52,1.81
2024-06-05 21:15:00,BF-002,1202.16,2.41,4278.83,77.61,34.92,3.44
2024-06-05 21:30:00,BF-002,1197.93,2.1,3453.2,90.25,35.51,2.62
2024-06-05 21:45:00,BF-002,1183.92,2.4,4431.52,88.96,35.73,2.28
2024-06-05 22:00:00,BF-002,1144.47,2.89,4401.03,83.33,32.8,2.6
2024-06-05 22:15:00,BF-002,1233.19,2.27,4374.64,87.98,43.29,2.29
2024-06-05 22:30:00,BF-002,1180.4,2.04,4163.24,88.1,35.17,2.75
2024-06-05 22:45:00,BF-002,1210.57,2.36,4298.88,79.51,34.98,1.65
2024-06-05 23:00:00,BF-002,1296.62,2.08,4525.56,95.18,35.76,2.3
2024-06-05 23:15:00,BF-002,1173.16,1.82,4791.82,80.8,33.52,1.97
2024-06-05 23:30:00,BF-002,1185.11,2.73,4820.13,74.4,30.58,2.46
2024-06-05 23:45:00,BF-002,1191.85,2.81,4899.95,87.01,39.41,2.02
2024-06-06 00:00:00,BF-002,1180.29,2.63,4552.66,86.68,30.82,2.2
2024-06-06 00:15:00,BF-002,1181.84,2.77,4488.91,83.03,37.44,2.22
2024-06-06 00:30:00,BF-002,1234.89,2.38,4626.83,86.05,34.09,2.63
2024-06-06 00:45:00,BF-002,1266.17,2.91,4428.37,81.08,35.6,2.31
2024-06-06 01:00:00,BF-002,1206.49,2.31,4660.55,76.46,36.99,1.99
2024-06-06 01:15:00,BF-002,1236.99,2.5,4467.84,89.88,33.63,2.71
2024-06-06 01:30:00,BF-002,1191.36,2.25,4555.37,86.53,30.9,3.54
2024-06-06 01:45:00,BF-002,1190.1,2.08,4354.16,83.14,38.0,2.32
2024-06-06 02:00:00,BF-002,1180.01,2.31,4692.91,93.73,37.01,3.15
2024-06-06 02:15:00,BF-002,1161.77,3.17,4302.99,83.53,35.22,1.73
2024-06-06 02:30:00,BF-002,1058.28,2.96,4372.77,87.96,37.47,2.12
2024-06-06 02:45:00,BF-002,1174.9,2.73,4432.78,80.1,51.72,3.15
2024-06-06 03:00:00,BF-002,1230.55,2.37,4332.7,73.97,23.38,2.61
2024-06-06 03:15:00,BF-002,1158.14,2.36,4613.29,88.07,34.4,2.14
2024-06-06 03:30:00,BF-002,1202.29,3.01,4525.98,87.92,28.55,2.92
2024-06-06 03:45:00,BF-002,1199.96,2.51,4304.78,94.57,35.8,1.98
2024-06-06 04:00:00,BF-002,1158.55,2.74,4395.73,79.38,31.95,2.53
2024-06-06 04:15:00,BF-002,1182.66,2.33,4528.02,76.61,36.32,2.97
2024-06-06 04:30:00,BF-002,1146.57,2.41,4541.64,81.93,34.13,2.68
2024-06-06 04:45:00,BF-002,1200.84,2.73,4309.02,87.77,29.82,3.75
2024-06-06 05:00:00,BF-002,1111.97,2.28,4503.27,74.05,34.81,2.22
2024-06-06 05:15:00,BF-002,1197.11,2.6,4624.64,85.4,33.65,2.85
2024-06-06 05:30:00,BF-002,1232.55,2.29,4439.34,82.69,39.13,2.94
2024-06-06 05:45:00,BF-002,1199.35,2.65,3338.02,65.77,28.99,2.39
2024-06-06 06:00:00,BF-002,1164.99,3.25,4766.44,80.61,32.51,2.03
2024-06-06 06:15:00,BF-002,1167.54,3.03,4625.74,90.55,31.47,3.08
2024-06-06 06:30:00,BF-002,1260.41,2.48,4416.93,77.03,37.37,2.25
2024-06-06 06:45:00,BF-002,1207.91,2.73,4519.08,89.74,35.64,2.82
2024-06-06 07:00:00,BF-002,1242.23,2.49,5344.35,87.42,37.24,2.71
2024-06-06 07:15:00,BF-002,1247.13,2.35,4302.06,82.61,31.66,2.56
2024-06-06 07:30:00,BF-002,1456.58,2.67,4636.59,92.71,32.11,3.17
2024-06-06 07:45:00,BF-002,1149.92,2.85,4833.19,75.56,35.17,2.67
2024-06-06 08:00:00,BF-002,1232.3,2.07,4681.15,89.99,40.2,2.81
2024-06-06 08:15:00,BF-002,1157.14,2.54,4549.19,79.5,36.63,2.7
2024-06-06 08:30:00,BF-002,1170.48,2.47,4436.65,82.71,32.37,0.27
2024-06-06 08:45:00,BF-002,1205.18,2.56,3967.6,86.56,35.65,2.31
2024-06-06 09:00:00,BF-002,1187.44,2.91,4813.94,90.23,36.79,2.49
2024-06-06 09:15:00,BF-002,1084.3,2.74,4366.71,80.22,30.92,2.81
2024-06-06 09:30:00,BF-002,1138.27,2.85,4666.7,87.85,34.23,2.74
2024-06-06 09:45:00,BF-002,1250.44,2.58,4688.28,82.81,34.46,2.8
2024-06-06 10:00:00,BF-002,1195.94,2.37,4682.62,80.73,40.39,4.39
2024-06-06 10:15:00,BF-002,1236.64,1.77,4220.22,76.78,35.29,2.25
2024-06-06 10:30:00,BF-002,1159.42,2.92,4696.6,83.1,39.99,1.71
2024-06-06 10:45:00,BF-002,1144.41,3.18,4405.01,78.6,32.76,2.3
2024-06-06 11:00:00,BF-002,1236.1,2.98,4482.11,94.9,36.64,2.32
2024-06-06 11:15:00,BF-002,1264.82,2.72,4476.06,82.57,30.84,2.72
2024-06-06 11:30:00,BF-002,1156.37,3.09,3193.57,83.81,36.85,4.85
2024-06-06 11:45:00,BF-002,1250.89,2.58,4440.29,82.26,33.84,2.87
2024-06-06 12:00:00,BF-002,1151.18,2.65,4528.17,85.35,34.03,2.12
2024-06-06 12:15:00,BF-002,1118.15,2.44,4311.95,93.43,37.14,2.79
2024-06-06 12:30:00,BF-002,1474.88,2.52,4173.37,81.65,37.44,1.77
2024-06-06 12:45:00,BF-002,1152.25,2.28,4678.73,80.53,35.91,2.5
2024-06-06 13:00:00,BF-002,1139.49,2.46,4557.78,80.32,40.42,2.09
2024-06-06 13:15:00,BF-002,1140.57,2.25,4127.37,71.07,35.21,2.32
2024-06-06 13:30:00,BF-002,1182.61,2.51,4581.27,81.83,35.98,1.47
2024-06-06 13:45:00,BF-002,1114.97,2.49,4463.63,93.91,35.79,2.93
2024-06-06 14:00:00,BF-002,1229.71,2.49,4239.56,85.35,37.1,2.31
2024-06-06 14:15:00,BF-002,1224.08,2.47,4390.9,82.98,35.07,2.44
2024-06-06 14:30:00,BF-002,1224.03,2.31,4573.85,87.63,31.93,2.71
2024-06-06 14:45:00,BF-002,1260.38,2.67,4301.48,82.85,36.14,2.13
2024-06-06 15:00:00,BF-002,1248.54,2.59,4296.52,91.19,30.39,2.25
2024-06-06 15:15:00,BF-002,1154.62,2.58,4386.66,84.37,37.57,1.62
2024-06-06 15:30:00,BF-002,1233.71,2.22,4311.08,118.73,23.89,2.34
2024-06-06 15:45:00,BF-002,1255.56,2.7,4279.55,86.31,44.89,3.27
2024-06-06 16:00:00,BF-002,1240.71,2.27,4276.13,87.65,33.44,2.64
2024-06-06 16:15:00,BF-002,1244.45,2.34,4586.59,84.24,29.14,1.75
2024-06-06 16:30:00,BF-002,1192.47,2.53,4318.61,89.85,34.84,2.71
2024-06-06 16:45:00,BF-002,1167.59,2.85,4716.42,93.48,36.15,3.14
2024-06-06 17:00:00,BF-002,1021.54,2.14,5633.63,87.68,36.0,1.99
2024-06-06 17:15:00,BF-002,1165.07,1.29,4467.43,84.09,35.81,2.39
2024-06-06 17:30:00,BF-002,1250.17,1.91,4903.41,89.87,34.21,2.41
2024-06-06 17:45:00,BF-002,1209.33,2.65,4608.47,82.65,37.73,2.56
2024-06-06 18:00:00,BF-002,1241.19,2.4,4532.44,92.08,32.1,2.56
2024-06-06 18:15:00,BF-002,1127.56,2.63,4487.58,82.46,32.18,2.82
2024-06-06 18:30:00,BF-002,1177.68,2.6,4108.92,84.64,30.95,2.44
2024-06-06 18:45:00,BF-002,1148.74,2.74,4409.93,89.35,33.03,3.12
2024-06-06 19:00:00,BF-002,1118.71,2.5,4275.05,74.78,31.57,1.54
2024-06-06 19:15:00,BF-002,1215.0,2.29,4675.05,86.57,28.13,1.93
2024-06-06 19:30:00,BF-002,1146.77,4.28,4842.63,85.8,32.83,3.24
2024-06-06 19:45:00,BF-002,961.99,2.62,4542.91,82.67,37.43,-0.19
2024-06-06 20:00:00,BF-002,1151.43,2.4,4550.37,83.38,35.87,2.78
2024-06-06 20:15:00,BF-002,1179.63,2.53,4692.5,80.77,36.89,2.43
2024-06-06 20:30:00,BF-002,1229.44,2.1,4523.7,80.19,36.58,2.97
2024-06-06 20:45:00,BF-002,1152.16,2.12,4740.61,82.93,34.03,2.71
2024-06-06 21:00:00,BF-002,1177.31,2.0,4972.99,80.02,34.31,3.82
2024-06-06 21:15:00,BF-002,1226.42,2.59,4788.85,87.55,32.85,2.49
2024-06-06 21:30:00,BF-002,1234.08,2.72,4375.46,81.4,35.74,2.29
2024-06-06 21:45:00,BF-002,1180.3,2.07,4667.89,88.99,43.58,3.14
2024-06-06 22:00:00,BF-002,1398.21,2.55,4366.44,80.27,31.09,0.99
2024-06-06 22:15:00,BF-002,1240.87,2.63,4455.81,78.56,37.99,2.1
2024-06-06 22:30:00,BF-002,1147.16,2.38,4828.74,83.9,33.4,2.94
2024-06-06 22:45:00,BF-002,1164.32,2.98,4300.59,79.21,39.36,2.6
2024-06-06 23:00:00,BF-002,1181.31,2.06,4420.73,84.31,36.1,2.54
2024-06-06 23:15:00,BF-002,1222.34,2.39,4728.48,81.06,33.28,2.72
2024-06-06 23:30:00,BF-002,1209.34,1.63,4328.6,78.69,34.29,2.91
2024-06-06 23:45:00,BF-002,1203.23,2.6,4116.52,78.76,26.12,2.6
2024-06-07 00:00:00,BF-002,1148.6,2.28,4201.68,90.87,40.07,2.37
2024-06-07 00:15:00,BF-002,1243.54,1.91,4378.25,88.51,37.42,3.54
2024-06-07 00:30:00,BF-002,1175.05,2.68,4492.22,78.45,33.67,2.48
2024-06-07 00:45:00,BF-002,1186.67,2.45,4439.3,63.88,36.46,3.17
2024-06-07 01:00:00,BF-002,1209.77,2.41,4397.62,92.43,39.79,2.22
2024-06-07 01:15:00,BF-002,1298.65,2.84,4515.38,84.85,36.39,2.08
2024-06-07 01:30:00,BF-002,1167.94,2.27,4400.63,83.28,34.61,2.99
2024-06-07 01:45:00,BF-002,1165.45,2.69,4360.73,85.54,30.76,2.37
2024-06-07 02:00:00,BF-002,1181.27,2.74,4545.97,86.32,38.69,1.53
2024-06-07 02:15:00,BF-002,1258.05,2.33,4523.02,84.95,34.61,2.4
2024-06-07 02:30:00,BF-002,1207.46,2.5,4703.18,100.04,32.88,2.75
2024-06-07 02:45:00,BF-002,1218.79,3.0,4903.81,75.06,37.2,2.15
2024-06-07 03:00:00,BF-002,1240.34,2.2,4078.22,84.9,37.32,2.09
2024-06-07 03:15:00,BF-002,1256.37,2.67,4603.85,75.75,32.23,2.6
2024-06-07 03:30:00,BF-002,1166.51,2.52,4531.8,82.56,32.74,1.93
2024-06-07 03:45:00,BF-002,1226.14,2.88,4755.65,81.72,45.72,2.65
2024-06-07 04:00:00,BF-002,1257.63,2.49,4398.54,81.38,38.63,3.02
2024-06-07 04:15:00,BF-002,1210.29,2.71,4424.6,87.12,34.01,3.15
2024-06-07 04:30:00,BF-002,1159.05,2.02,3511.17,83.93,34.38,2.17
2024-06-07 04:45:00,BF-002,1149.26,1.86,4705.03,87.37,32.93,3.39
2024-06-07 05:00:00,BF-002,1222.59,2.19,4527.2,76.02,38.69,2.79
2024-06-07 05:15:00,BF-002,1142.35,2.37,4725.27,110.46,36.97,2.16
2024-06-07 05:30:00,BF-002,1159.35,2.39,4413.84,89.6,31.66,2.29
2024-06-07 05:45:00,BF-002,1175.51,2.83,4365.63,104.97,39.98,2.15
2024-06-07 06:00:00,BF-002,1214.02,2.38,4645.44,94.68,45.35,1.47
2024-06-07 06:15:00,BF-002,1229.18,3.84,4432.28,88.38,29.6,3.21
2024-06-07 06:30:00,BF-002,1164.5,2.54,4626.25,84.83,36.05,2.61
2024-06-07 06:45:00,BF-002,1135.16,2.31,4602.18,92.16,30.36,2.82
2024-06-07 07:00:00,BF-002,1240.81,2.49,4521.38,85.42,34.11,2.55
2024-06-07 07:15:00,BF-002,1233.78,2.82,4378.49,80.38,30.6,1.74
2024-06-07 07:30:00,BF-002,1223.47,2.59,4571.55,106.08,39.41,2.67
2024-06-07 07:45:00,BF-002,1218.76,2.68,4348.24,92.57,17.92,2.98
2024-06-07 08:00:00,BF-002,1180.14,2.6,4519.55,77.33,38.03,2.97
2024-06-07 08:15:00,BF-002,1191.12,2.99,4836.56,82.68,35.52,3.05
2024-06-07 08:30:00,BF-002,1203.79,2.18,4748.02,61.66,40.11,2.53
2024-06-07 08:45:00,BF-002,1157.85,3.25,4398.34,78.62,31.37,1.32
2024-06-07 09:00:00,BF-002,1219.17,2.8,3737.73,83.59,28.42,2.84
2024-06-07 09:15:00,BF-002,1205.96,2.85,4392.71,81.09,33.26,2.54
2024-06-07 09:30:00,BF-002,1193.23,2.89,4556.35,87.1,33.88,3.5
2024-06-07 09:45:00,BF-002,1245.63,2.81,4316.67,87.47,30.22,3.45
2024-06-07 10:00:00,BF-002,1194.95,2.11,4368.85,85.69,36.29,3.05
2024-06-07 10:15:00,BF-002,1232.98,2.16,4874.76,86.06,36.15,1.81
2024-06-07 10:30:00,BF-002,1140.57,2.71,4526.53,92.52,39.0,1.95
2024-06-07 10:45:00,BF-002,1242.01,2.67,4410.15,95.08,38.1,2.76
2024-06-07 11:00:00,BF-002,1230.21,2.77,4074.48,88.04,33.5,1.92
2024-06-07 11:15:00,BF-002,1308.09,2.51,4533.52,82.47,31.53,2.94
2024-06-07 11:30:00,BF-002,1280.05,0.67,4937.17,86.4,29.86,2.96
2024-06-07 11:45:00,BF-002,1246.82,2.47,4385.93,85.15,34.41,3.28
2024-06-07 12:00:00,BF-002,1173.06,2.72,4423.13,88.41,34.36,3.05
2024-06-07 12:15:00,BF-002,1155.74,2.42,5594.2,96.29,36.16,2.31
2024-06-07 12:30:00,BF-002,1163.75,2.5,4373.39,69.4,30.11,2.47
2024-06-07 12:45:00,BF-002,1225.47,2.51,4941.7,85.41,35.42,2.08
2024-06-07 13:00:00,BF-002,1264.71,2.34,4696.1,84.58,36.58,2.63
2024-06-07 13:15:00,BF-002,1139.45,2.26,4639.21,84.78,33.06,1.41
2024-06-07 13:30:00,BF-002,1157.83,3.13,4922.87,91.74,36.69,2.35
2024-06-07 13:45:00,BF-002,1201.67,2.97,4841.11,98.68,34.28,2.85
2024-06-07 14:00:00,BF-002,1143.22,2.82,4515.72,85.59,38.55,2.81
